ESTU,CCAA,SCORE_POLITICO_BRUTO,SCORE_MATERIAL_BRUTO,INDICE_ANCLAJE,INDICE_DESAFECCION_FINAL,N_MUESTRA,FECHA,CCAA_NOMBRE
3334.0,5.0,17.72151898734177,37.65822784810127,19.672995780590718,18.502109704641352,158,2021-09,Canarias
3334.0,6.0,22.105263157894726,37.71929824561401,18.94736842105262,20.84210526315788,95,2021-09,Cantabria
3334.0,7.0,18.9873417721519,37.447257383966246,20.938818565400847,19.767932489451482,158,2021-09,Castilla-La Mancha
3334.0,8.0,17.74461028192372,36.235489220563856,21.144278606965177,19.104477611940304,201,2021-09,Castilla y León
3334.0,9.0,18.64716636197441,34.856794637416215,19.180377818403414,18.86045094454601,547,2021-09,Cataluña
3334.0,10.0,19.451931716082665,38.0952380952381,20.822102425876015,20.0,371,2021-09,C. Valenciana
3334.0,11.0,12.310606060606064,39.96212121212122,20.928030303030305,15.757575757575761,88,2021-09,Extremadura
3334.0,12.0,17.163120567375888,38.58156028368794,20.780141843971634,18.609929078014186,235,2021-09,Galicia
3334.0,13.0,19.389110225763613,38.379814077025245,16.16865869853918,18.10092961487384,502,2021-09,Madrid
3334.0,14.0,19.391025641025642,29.967948717948715,21.794871794871792,20.352564102564106,104,2021-09,Murcia
3334.0,15.0,17.907801418439718,40.425531914893625,18.79432624113475,18.262411347517734,94,2021-09,Navarra
3334.0,16.0,14.764492753623191,36.77536231884059,19.65579710144928,16.72101449275363,184,2021-09,País Vasco
3334.0,17.0,18.75,36.36363636363637,23.39015151515152,20.606060606060606,88,2021-09,La Rioja
3337.0,1.0,19.99052019594233,42.87362636769229,17.309032101270365,18.917924958073545,623,2021-10,Andalucía
3337.0,2.0,17.831855207514,37.19339543224972,13.773753274725168,16.208614434398466,98,2021-10,Aragón
3337.0,3.0,15.34079574008706,44.89540510417411,18.682285926653613,16.67739181471368,89,2021-10,Asturias
3337.0,4.0,15.878187062013446,38.13300401472683,20.208082284426844,17.610145150978806,82,2021-10,Baleares
3337.0,5.0,18.31400971974071,40.34902932747464,15.815401364576724,17.314566377675117,157,2021-10,Canarias
3337.0,6.0,17.916978818225882,34.889953087345916,19.405887803566323,18.51254241236206,93,2021-10,Cantabria
3337.0,7.0,19.24559497618203,42.015800255761,18.260563694320425,18.851582463437385,144,2021-10,Castilla-La Mancha
3337.0,8.0,18.74714011024584,41.375550462405954,15.98152587331793,17.640894415474673,188,2021-10,Castilla y León
3337.0,9.0,19.33319889322049,36.524343366217025,17.570812598961865,18.62824437551704,483,2021-10,Cataluña
3337.0,10.0,19.508762992665154,38.60560557360131,15.376742556844652,17.855954818336954,335,2021-10,C. Valenciana
3337.0,11.0,17.23098233467612,39.224704790945474,19.496150594576346,18.13704963863621,85,2021-10,Extremadura
3337.0,12.0,14.038477039699771,44.60117247924313,19.190022471086614,16.099095212254507,211,2021-10,Galicia
3337.0,13.0,18.124891924461924,40.921132586640994,16.947169181196294,17.65380282715567,475,2021-10,Madrid
3337.0,14.0,19.17121106610003,42.184105108099324,15.035359895288432,17.51687059777539,104,2021-10,Murcia
3337.0,15.0,14.77174469529138,40.93784057886486,24.343573258614068,18.600476120620456,91,2021-10,Navarra
3337.0,16.0,16.88613434987875,38.58490894025564,18.35226290178646,17.47258577064183,308,2021-10,País Vasco
3337.0,17.0,17.66154486701366,38.01485489632089,17.41133229284942,17.561459837347964,82,2021-10,La Rioja
3340.0,1.0,19.21443736730361,43.20594479830149,18.458067940552016,18.911889596602972,628,2021-11,Andalucía
3340.0,2.0,20.10309278350515,37.28522336769758,15.46391752577319,18.247422680412367,97,2021-11,Aragón
3340.0,3.0,12.626262626262626,44.94949494949494,24.158249158249156,17.23905723905724,99,2021-11,Asturias
3340.0,4.0,17.562724014336915,41.03942652329747,15.32258064516129,16.666666666666664,93,2021-11,Baleares
3340.0,5.0,15.646258503401357,41.383219954648524,17.233560090702944,16.281179138321995,147,2021-11,Canarias
3340.0,6.0,21.505376344086017,33.87096774193549,20.07168458781362,20.93189964157706,93,2021-11,Cantabria
3340.0,7.0,24.016563146997928,34.57556935817805,18.167701863354036,21.677018633540374,161,2021-11,Castilla-La Mancha
3340.0,8.0,19.293924466338257,40.14778325123153,20.525451559934318,19.78653530377668,203,2021-11,Castilla y León
3340.0,9.0,17.286135693215336,38.70206489675516,17.669616519174042,17.439528023598818,565,2021-11,Cataluña
3340.0,10.0,18.614130434782606,39.13043478260869,20.01811594202898,19.175724637681153,368,2021-11,C. Valenciana
3340.0,11.0,19.157088122605373,37.164750957854416,19.63601532567051,19.348659003831425,87,2021-11,Extremadura
3340.0,12.0,16.878531073446325,39.548022598870055,16.9138418079096,16.892655367231633,236,2021-11,Galicia
3340.0,13.0,19.433593749999993,41.406249999999986,15.836588541666659,17.994791666666654,512,2021-11,Madrid
3340.0,14.0,20.093457943925237,37.85046728971963,12.227414330218068,16.947040498442366,107,2021-11,Murcia
3340.0,15.0,20.60931899641577,40.32258064516129,12.544802867383515,17.38351254480287,93,2021-11,Navarra
3340.0,16.0,14.444444444444445,42.77777777777778,16.89814814814815,15.42592592592593,180,2021-11,País Vasco
3340.0,17.0,14.96212121212121,39.58333333333332,24.14772727272726,18.636363636363633,88,2021-11,La Rioja
3344.0,1.0,16.614987080103365,37.46770025839794,16.757105943152457,16.671834625323,645,2021-12,Andalucía
3344.0,2.0,11.805555555555555,36.63194444444444,13.28125,12.395833333333334,96,2021-12,Aragón
3344.0,3.0,14.855072463768117,38.58695652173913,20.108695652173918,16.956521739130437,92,2021-12,Asturias
3344.0,4.0,19.298245614035086,27.894736842105264,16.578947368421055,18.210526315789476,95,2021-12,Baleares
3344.0,5.0,16.564417177914105,30.572597137014306,17.535787321063392,16.95296523517382,163,2021-12,Canarias
3344.0,6.0,15.370370370370367,37.777777777777764,16.57407407407407,15.85185185185185,90,2021-12,Cantabria
3344.0,7.0,18.437500000000004,35.520833333333336,18.697916666666668,18.541666666666668,160,2021-12,Castilla-La Mancha
3344.0,8.0,14.30976430976431,34.93265993265993,14.688552188552189,14.461279461279462,198,2021-12,Castilla y León
3344.0,9.0,17.571785268414484,31.30461922596755,16.510611735330837,17.147315855181024,534,2021-12,Cataluña
3344.0,10.0,18.621973929236493,32.72811918063314,15.595903165735564,17.411545623836123,358,2021-12,C. Valenciana
3344.0,11.0,16.66666666666667,37.275985663082444,13.440860215053762,15.376344086021506,93,2021-12,Extremadura
3344.0,12.0,17.173913043478258,36.88405797101447,15.398550724637676,16.463768115942024,230,2021-12,Galicia
3344.0,13.0,17.86874593892137,39.116309291747875,12.215724496426247,15.60753736192332,513,2021-12,Madrid
3344.0,14.0,16.81957186544342,32.87461773700305,20.565749235474,18.318042813455655,109,2021-12,Murcia
3344.0,15.0,18.681318681318682,31.5018315018315,21.336996336996336,19.74358974358974,91,2021-12,Navarra
3344.0,16.0,14.380952380952383,37.23809523809525,17.47619047619048,15.61904761904762,175,2021-12,País Vasco
3344.0,17.0,17.90123456790123,35.185185185185176,23.868312757201647,20.288065843621396,81,2021-12,La Rioja
3347.0,1.0,19.047389673239415,37.293730303954206,18.916451077196555,18.995014234822275,661,2022-01,Andalucía
3347.0,2.0,15.472712447243667,32.426077604408405,19.809903741255855,17.20758896484854,100,2022-01,Aragón
3347.0,3.0,13.401973484206842,42.368696518803795,25.113270715142587,18.08649237658114,98,2022-01,Asturias
3347.0,4.0,17.795981489863767,29.6659684415523,20.46989566447362,18.86554715970771,89,2022-01,Baleares
3347.0,5.0,16.693104670451604,32.6393473960889,19.3589512964039,17.759443320832524,166,2022-01,Canarias
3347.0,6.0,16.498819075612225,27.57972264610649,18.47506872744519,17.28931893634541,93,2022-01,Cantabria
3347.0,7.0,20.474539589909728,33.57950034014275,22.739949310159734,21.380703478009732,163,2022-01,Castilla-La Mancha
3347.0,8.0,17.5868689990647,32.760141744793714,19.730496549935655,18.444320019413084,198,2022-01,Castilla y León
3347.0,9.0,20.411044354111432,32.28500866117208,19.878961173610886,20.198211081911214,535,2022-01,Cataluña
3347.0,10.0,19.49826831799064,31.4327014907276,18.50520965374184,19.101044852291118,363,2022-01,C. Valenciana
3347.0,11.0,18.10392553509335,30.659233506178406,17.85842901413965,18.00572692671187,89,2022-01,Extremadura
3347.0,12.0,18.17540870933879,35.061405597115034,18.9644943158119,18.491042951928037,223,2022-01,Galicia
3347.0,13.0,19.79420011830036,32.684947957334174,17.41185549139241,18.841262267537175,525,2022-01,Madrid
3347.0,14.0,17.96973183650129,34.88055239626767,17.249210865632108,17.68152344815362,115,2022-01,Murcia
3347.0,15.0,17.669254017360153,32.886216769783346,18.830523418230896,18.13376177770845,91,2022-01,Navarra
3347.0,16.0,18.555839053365833,31.515690589079323,17.88453135746538,18.28731597500565,176,2022-01,País Vasco
3347.0,17.0,19.76672965484941,32.84147411808435,20.056621251603083,19.88268629355088,77,2022-01,La Rioja
3351.0,1.0,19.843671205244583,38.17448310640445,18.07866868381241,19.13767019667171,661,2022-02,Andalucía
3351.0,2.0,16.987179487179493,37.66025641025642,17.467948717948723,17.179487179487186,104,2022-02,Aragón
3351.0,3.0,17.361111111111114,42.18750000000001,21.00694444444445,18.81944444444445,96,2022-02,Asturias
3351.0,4.0,18.039215686274506,38.82352941176471,15.196078431372548,16.901960784313722,85,2022-02,Baleares
3351.0,5.0,19.578313253012055,36.345381526104426,20.582329317269078,19.97991967871486,166,2022-02,Canarias
3351.0,6.0,15.277777777777775,36.1111111111111,22.482638888888882,18.159722222222218,96,2022-02,Cantabria
3351.0,7.0,20.75664621676892,37.93456032719837,17.382413087934562,19.406952965235174,163,2022-02,Castilla-La Mancha
3351.0,8.0,15.45893719806764,39.45249597423513,17.6328502415459,16.328502415458942,207,2022-02,Castilla y León
3351.0,9.0,18.587470449172578,35.726950354609926,18.09988179669031,18.39243498817967,564,2022-02,Cataluña
3351.0,10.0,18.61471861471862,33.80952380952382,19.177489177489182,18.83982683982685,385,2022-02,C. Valenciana
3351.0,11.0,19.96527777777778,39.93055555555555,25.43402777777778,22.152777777777775,96,2022-02,Extremadura
3351.0,12.0,19.5945945945946,35.21021021021022,16.066066066066067,18.18318318318319,222,2022-02,Galicia
3351.0,13.0,20.656370656370655,36.003861003861005,14.784427284427284,18.307593307593308,518,2022-02,Madrid
3351.0,14.0,23.547400611620798,38.22629969418961,22.32415902140673,23.05810397553517,109,2022-02,Murcia
3351.0,15.0,17.508417508417505,37.71043771043771,20.2020202020202,18.585858585858585,99,2022-02,Navarra
3351.0,16.0,15.322580645161294,41.48745519713264,18.996415770609325,16.79211469534051,186,2022-02,País Vasco
3351.0,17.0,23.124999999999996,33.95833333333333,21.666666666666664,22.541666666666664,80,2022-02,La Rioja
3355.0,1.0,20.318930041152264,47.016460905349795,15.882201646090536,18.544238683127574,648,2022-03,Andalucía
3355.0,2.0,18.300653594771244,40.359477124183016,17.075163398692816,17.810457516339874,102,2022-03,Aragón
3355.0,3.0,13.468013468013469,51.51515151515153,12.037037037037038,12.895622895622898,99,2022-03,Asturias
3355.0,4.0,14.965986394557827,41.4965986394558,14.28571428571429,14.693877551020408,98,2022-03,Baleares
3355.0,5.0,15.376984126984123,47.32142857142856,17.01388888888889,16.031746031746028,168,2022-03,Canarias
3355.0,6.0,19.298245614035093,46.66666666666669,20.701754385964918,19.85964912280703,95,2022-03,Cantabria
3355.0,7.0,18.621399176954725,46.296296296296276,16.975308641975303,17.96296296296296,162,2022-03,Castilla-La Mancha
3355.0,8.0,18.07628524046434,44.444444444444436,17.08126036484245,17.678275290215584,201,2022-03,Castilla y León
3355.0,9.0,17.69936890418818,42.885829030407336,19.29145152036718,18.33620195065978,581,2022-03,Cataluña
3355.0,10.0,17.53698868581375,39.99129677980854,15.165361183637946,16.588337684943433,383,2022-03,C. Valenciana
3355.0,11.0,19.96527777777778,43.75,14.84375,17.916666666666668,96,2022-03,Extremadura
3355.0,12.0,16.80327868852459,47.13114754098359,15.710382513661196,16.36612021857923,244,2022-03,Galicia
3355.0,13.0,19.03870162297129,44.50686641697878,13.545568039950064,16.841448189762797,534,2022-03,Madrid
3355.0,14.0,23.132183908045977,41.09195402298851,20.977011494252878,22.270114942528743,116,2022-03,Murcia
3355.0,15.0,19.86531986531987,39.73063973063974,16.66666666666667,18.58585858585859,99,2022-03,Navarra
3355.0,16.0,18.27956989247312,43.100358422939074,20.340501792114694,19.103942652329746,186,2022-03,País Vasco
3355.0,17.0,20.498084291187734,47.12643678160919,14.080459770114938,17.931034482758616,87,2022-03,La Rioja
3359.0,1.0,23.559490609292084,41.891792024002996,16.48137562958939,20.728244617411004,602,2022-04,Andalucía
3359.0,2.0,23.46482403728439,39.97444387280288,18.895613865150036,21.63713996843065,93,2022-04,Aragón
3359.0,3.0,21.378495582347163,38.365625851043966,18.47557551493649,20.21732755538289,102,2022-04,Asturias
3359.0,4.0,21.866598082409627,40.131652762816124,19.115540173550897,20.766174918866138,94,2022-04,Baleares
3359.0,5.0,20.10698588483489,41.3263324164749,18.37150319245051,19.412792807881143,153,2022-04,Canarias
3359.0,6.0,21.310623342459824,41.26404351828072,14.157052201692961,18.44919488615308,90,2022-04,Cantabria
3359.0,7.0,21.805550273729942,36.015152856388205,17.66507391661945,20.149359730885745,144,2022-04,Castilla-La Mancha
3359.0,8.0,21.4110676789544,40.397974374867985,20.31630137789586,20.97316115853098,202,2022-04,Castilla y León
3359.0,9.0,22.55023403830171,38.192059150493854,21.77627998403095,22.240652416593406,497,2022-04,Cataluña
3359.0,10.0,20.29336927283164,39.394891555321486,14.186891369311667,17.850778111423647,353,2022-04,C. Valenciana
3359.0,11.0,20.09397166719581,39.750441005024555,19.580968873899195,19.888770549877165,82,2022-04,Extremadura
3359.0,12.0,16.98080063928269,44.33803983271915,18.55231136577665,17.609404929880274,247,2022-04,Galicia
3359.0,13.0,22.46686414104439,42.31107202187609,15.21187556933524,19.564868712360727,515,2022-04,Madrid
3359.0,14.0,20.817512861060532,34.03513324052372,20.512221768444753,20.69539642401422,113,2022-04,Murcia
3359.0,15.0,14.876216490208886,46.890750906619175,21.910079070527186,17.689761522336205,93,2022-04,Navarra
3359.0,16.0,17.97383749089084,39.45364220251484,19.933618323070032,18.757749823762516,166,2022-04,País Vasco
3359.0,17.0,22.963468867363996,43.16934778417828,17.870950995664693,20.926461718684273,83,2022-04,La Rioja
3363.0,1.0,23.963580505152983,40.634673222353804,17.599909836449186,21.418112237671465,1293,2022-05,Andalucía
3363.0,2.0,25.693629221376394,35.61245381800394,20.574293677925098,23.64589500399587,96,2022-05,Aragón
3363.0,3.0,22.452225977441177,39.286635392643085,19.24791887078022,21.17050313477679,101,2022-05,Asturias
3363.0,4.0,22.270845308675487,36.30643217920051,25.025573103388247,23.372736426560593,94,2022-05,Baleares
3363.0,5.0,19.769161300475037,39.87038894316368,17.131671934266848,18.714165553991762,116,2022-05,Canarias
3363.0,6.0,25.827641197916037,37.09111015570348,16.137074915093624,21.95141468478707,93,2022-05,Cantabria
3363.0,7.0,24.593032062738477,39.07695723541704,18.941603460324153,22.332460621772753,123,2022-05,Castilla-La Mancha
3363.0,8.0,21.792324933558273,39.17299323264923,21.637261830057753,21.730299692158063,163,2022-05,Castilla y León
3363.0,9.0,21.88144340323656,38.92371233579028,23.841125829134864,22.665316373595882,423,2022-05,Cataluña
3363.0,10.0,24.10869496066362,36.09050265278723,21.157351679648194,22.92815764825745,284,2022-05,C. Valenciana
3363.0,11.0,28.491312707311288,34.20274432961398,21.442911988991423,25.671952419983345,93,2022-05,Extremadura
3363.0,12.0,20.305890455902954,38.089690813627904,17.137742877022255,19.038631424350672,186,2022-05,Galicia
3363.0,13.0,24.235443840920524,39.69029470008572,16.19139344766074,21.01782368361661,392,2022-05,Madrid
3363.0,14.0,24.298174167919417,36.800134623457545,22.235864069754182,23.47325012865332,98,2022-05,Murcia
3363.0,15.0,22.61619518301797,39.15924294006682,21.91050836201172,22.33392045461547,87,2022-05,Navarra
3363.0,16.0,19.446061768105544,40.48109014192712,23.71855213891039,21.155057916427484,125,2022-05,País Vasco
3363.0,17.0,30.32056026955672,35.278195037574065,17.490797869699072,25.188655309613658,79,2022-05,La Rioja
3366.0,1.0,23.39132002248477,44.4575519448489,16.538642323299573,20.650248942810688,585,2022-06,Andalucía
3366.0,2.0,26.01123975307585,36.09374844015616,18.1951120237373,22.884788661340423,93,2022-06,Aragón
