ANIO,TRIMESTRE,CCAA,SCORE_POLITICO_BRUTO,SCORE_MATERIAL_BRUTO,PESO,N_MUESTRA,ANCLAJE_SIN_SIMPATIA,ANCLAJE_NINGUN_PARTIDO,ANCLAJE_NINGUN_LIDER,FECHA,PRESION_AGENDA,SCORE_POLITICO_AJUSTADO,INDICE_ANCLAJE,INDICE_DESAFECCION_FINAL
2018,2,9.0,6.147826086956521,22.36521739130435,1150.0,1150,0.25654450261780104,,,2018-04-01,0.22365217391304348,7.918906810035842,25.654450261780106,13.950475756885956
2018,2,10.0,5.144736842105263,32.8421052631579,760.0,760,0.2440944881889764,,,2018-04-01,0.32842105263157895,7.6606583072100305,24.409448818897637,12.850621632822213
2018,2,11.0,4.338624338624339,43.80952380952381,189.0,189,0.1111111111111111,,,2018-04-01,0.4380952380952381,7.721280602636535,11.11111111111111,7.0476190476190474
2018,2,12.0,4.130879345603272,35.35787321063395,489.0,489,0.25153374233128833,,,2018-04-01,0.3535787321063395,6.390382790256249,25.153374233128833,12.539877300613497
2018,2,13.0,4.3377148634984835,28.614762386248735,989.0,989,0.21846153846153846,,,2018-04-01,0.2861476238624874,6.076487252124646,21.846153846153847,11.341090456560629
2018,2,14.0,3.6986301369863015,33.28767123287671,219.0,219,0.2465753424657534,,,2018-04-01,0.3328767123287671,5.544147843942505,24.65753424657534,12.082191780821919
2018,2,15.0,0.8653846153846154,31.53846153846154,104.0,104,0.2857142857142857,,,2018-04-01,0.3153846153846154,1.2640449438202248,28.57142857142857,11.947802197802199
2018,2,16.0,1.3550135501355014,25.392953929539296,369.0,369,0.39669421487603307,,,2018-04-01,0.25392953929539297,1.8162005085361426,39.66942148760331,16.680776725122627
2018,2,17.0,10.0,30.425531914893618,47.0,47,0.14285714285714285,,,2018-04-01,0.30425531914893617,14.37308868501529,14.285714285714285,11.714285714285715
2018,2,18.0,5.833333333333333,45.0,12.0,12,0.0,,,2018-04-01,0.45,10.606060606060606,0.0,3.4999999999999996
2018,2,19.0,0.0,45.714285714285715,7.0,7,0.6666666666666666,,,2018-04-01,0.45714285714285713,0.0,66.66666666666666,26.666666666666664
2018,3,1.0,3.660262891809909,39.908998988877656,989.0,989,0.30030333670374115,0.417910447761194,,2018-07-01,0.39908998988877653,6.091199730775703,35.91068922324676,16.56043342438465
2018,3,2.0,4.423076923076923,35.833333333333336,156.0,156,0.27564102564102566,0.25882352941176473,,2018-07-01,0.35833333333333334,6.893106893106894,26.723227752639524,13.343137254901963
2018,3,3.0,5.144927536231884,42.53623188405797,138.0,138,0.2246376811594203,0.17333333333333334,,2018-07-01,0.4253623188405797,8.953341740226985,19.89855072463768,11.046376811594202
2018,3,4.0,7.4576271186440675,24.83050847457627,118.0,118,0.423728813559322,0.5,,2018-07-01,0.2483050847457627,9.92108229988726,46.186440677966104,22.949152542372882
2018,3,5.0,3.319672131147541,42.049180327868854,244.0,244,0.2581967213114754,0.3609022556390977,,2018-07-01,0.4204918032786885,5.728429985855728,30.95494884752866,14.373782817699988
2018,3,6.0,4.45945945945946,41.486486486486484,74.0,74,0.2972972972972973,0.25,,2018-07-01,0.41486486486486485,7.621247113163973,27.36486486486487,13.621621621621625
2018,3,7.0,3.6099585062240664,34.190871369294605,241.0,241,0.22406639004149378,0.2727272727272727,,2018-07-01,0.34190871369294606,5.485498108448928,24.839683138438325,12.10184835910977
2018,3,8.0,8.210862619808307,36.64536741214057,313.0,313,0.22044728434504793,0.28823529411764703,,2018-07-01,0.3664536741214057,12.960161371659101,25.434128923134747,15.100169141138881
2018,3,9.0,7.377830750893922,26.543504171632897,839.0,839,0.27175208581644816,0.3544857768052516,,2018-07-01,0.265435041716329,10.0438098328736,31.31189313108499,16.95145570297035
2018,3,10.0,5.18850987432675,37.10951526032316,557.0,557,0.25314183123877915,0.25163398692810457,,2018-07-01,0.37109515260323156,8.250071367399372,25.23879090834419,13.208622287933727
2018,3,11.0,3.884892086330935,45.32374100719424,139.0,139,0.16546762589928057,0.18421052631578946,,2018-07-01,0.45323741007194246,7.105263157894737,17.4839076107535,9.32449829609996
2018,3,12.0,4.233983286908078,39.16434540389972,359.0,359,0.26740947075208915,0.41836734693877553,,2018-07-01,0.39164345403899725,6.95970695970696,34.288840884543234,16.25592632596214
2018,3,13.0,5.601092896174864,30.833333333333332,732.0,732,0.20765027322404372,0.3,,2018-07-01,0.30833333333333335,8.097965633023898,25.38251366120219,13.513661202185794
2018,3,14.0,3.949044585987261,40.76433121019108,157.0,157,0.19745222929936307,0.35294117647058826,,2018-07-01,0.4076433121019108,6.666666666666666,27.519670288497565,13.377294866991384
2018,3,15.0,3.1578947368421053,28.289473684210527,76.0,76,0.4473684210526316,0.4878048780487805,,2018-07-01,0.28289473684210525,4.4036697247706424,46.75866495507061,20.59820282413351
2018,3,16.0,2.271062271062271,34.1025641025641,273.0,273,0.3626373626373626,0.4228187919463087,,2018-07-01,0.34102564102564104,3.4463590883824344,39.27280772918357,17.07176045431079
2018,3,17.0,9.411764705882353,37.35294117647059,34.0,34,0.3235294117647059,0.5882352941176471,,2018-07-01,0.3735294117647059,15.023474178403756,45.58823529411765,23.882352941176475
2018,3,18.0,3.3333333333333335,32.22222222222222,9.0,9,0.4444444444444444,0.8,,2018-07-01,0.3222222222222222,4.918032786885246,62.22222222222222,26.88888888888889
2018,3,19.0,0.0,16.666666666666668,9.0,9,0.2222222222222222,0.6,,2018-07-01,0.16666666666666669,0.0,41.11111111111111,16.444444444444443
2018,4,1.0,3.050951503990178,37.52608962553714,1629.0,1629,0.26028238182934316,0.3738489871086556,,2018-10-01,0.3752608962553714,4.883560970816547,31.70656844689994,14.513198281154082
2018,4,2.0,5.529411764705882,30.980392156862745,255.0,255,0.20784313725490197,0.21568627450980393,,2018-10-01,0.30980392156862746,8.011363636363637,21.176470588235297,11.788235294117648
2018,4,3.0,5.511111111111111,40.53333333333333,225.0,225,0.3288888888888889,0.38666666666666666,,2018-10-01,0.4053333333333333,9.267563527653213,35.77777777777777,17.617777777777775
2018,4,4.0,3.8578680203045685,30.253807106598984,197.0,197,0.27411167512690354,0.3756345177664975,,2018-10-01,0.30253807106598984,5.531295487627365,32.48730964467005,15.309644670050762
2018,4,5.0,3.128205128205128,40.41025641025641,390.0,390,0.2205128205128205,0.31794871794871793,,2018-10-01,0.40410256410256407,5.249569707401032,26.923076923076923,12.646153846153847
2018,4,6.0,5.25,30.583333333333332,120.0,120,0.19166666666666668,0.21666666666666667,,2018-10-01,0.30583333333333335,7.563025210084034,20.416666666666668,11.316666666666668
2018,4,7.0,5.202020202020202,29.545454545454547,396.0,396,0.24494949494949494,0.2828282828282828,,2018-10-01,0.29545454545454547,7.383512544802867,26.38888888888889,13.676767676767678
2018,4,8.0,8.070175438596491,33.48927875243665,513.0,513,0.2124756335282651,0.28460038986354774,,2018-10-01,0.33489278752436646,12.133645955451348,24.853801169590643,14.783625730994153
2018,4,9.0,6.834061135371179,24.475982532751093,1374.0,1374,0.2081513828238719,0.314410480349345,,2018-10-01,0.24475982532751092,9.04885805145996,26.128093158660846,14.551673944687046
2018,4,10.0,5.833333333333333,34.86842105263158,912.0,912,0.19298245614035087,0.3081140350877193,,2018-10-01,0.3486842105263158,8.956228956228957,25.05482456140351,13.521929824561404
2018,4,11.0,6.008771929824562,43.1140350877193,228.0,228,0.18421052631578946,0.18859649122807018,,2018-10-01,0.431140350877193,10.562837316885119,18.640350877192983,11.06140350877193
2018,4,12.0,3.826530612244898,37.2108843537415,588.0,588,0.2465986394557823,0.3945578231292517,,2018-10-01,0.37210884353741497,6.094257854821234,32.0578231292517,15.11904761904762
2018,4,13.0,6.285714285714286,25.873949579831933,1190.0,1190,0.15294117647058825,0.2630252100840336,,2018-10-01,0.25873949579831934,8.4797641990704,20.798319327731093,12.090756302521008
2018,4,14.0,3.992248062015504,38.64341085271318,258.0,258,0.2054263565891473,0.32558139534883723,,2018-10-01,0.38643410852713184,6.506632975363235,26.550387596899228,13.015503875968992
2018,4,15.0,4.24,23.44,125.0,125,0.376,0.4,,2018-10-01,0.23440000000000003,5.538140020898642,38.800000000000004,18.064000000000004
2018,4,16.0,2.977272727272727,33.40909090909091,440.0,440,0.2863636363636364,0.37272727272727274,,2018-10-01,0.33409090909090905,4.47098976109215,32.95454545454546,14.968181818181822
2018,4,17.0,3.442622950819672,33.278688524590166,61.0,61,0.39344262295081966,0.5409836065573771,,2018-10-01,0.33278688524590166,5.15970515970516,46.72131147540984,20.75409836065574
2018,4,18.0,2.6666666666666665,44.0,15.0,15,0.06666666666666667,0.4,,2018-10-01,0.44,4.761904761904761,23.333333333333332,10.933333333333334
2018,4,19.0,0.0,26.666666666666668,15.0,15,0.26666666666666666,0.8666666666666667,,2018-10-01,0.26666666666666666,0.0,56.666666666666664,22.666666666666668
2019,1,1.0,1.9852262234533702,37.19298245614035,1083.0,1083,0.2409972299168975,0.3379501385041551,,2019-01-01,0.3719298245614035,3.1608350485151426,28.947368421052634,12.770083102493077
2019,1,2.0,5.0588235294117645,26.470588235294116,170.0,170,0.23529411764705882,0.2411764705882353,,2019-01-01,0.2647058823529412,6.879999999999999,23.823529411764703,12.564705882352941
2019,1,3.0,3.3557046979865772,37.31543624161074,149.0,149,0.35570469798657717,0.38926174496644295,,2019-01-01,0.3731543624161074,5.353319057815845,37.248322147651,16.91275167785235
2019,1,4.0,6.640625,29.296875,128.0,128,0.34375,0.3984375,,2019-01-01,0.29296875,9.392265193370166,37.109375,18.828125
2019,1,5.0,2.7715355805243447,38.164794007490634,267.0,267,0.1947565543071161,0.2846441947565543,,2019-01-01,0.3816479400749063,4.4821320411871595,23.97003745318352,11.250936329588015
2019,1,6.0,1.875,38.25,80.0,80,0.2125,0.275,,2019-01-01,0.3825,3.036437246963563,24.375000000000004,10.875000000000002
2019,1,7.0,4.135338345864661,33.57142857142857,266.0,266,0.23684210526315788,0.3233082706766917,,2019-01-01,0.3357142857142857,6.225240520656478,28.007518796992482,13.684210526315791
2019,1,8.0,6.0641399416909625,34.606413994169095,343.0,343,0.22740524781341107,0.32653061224489793,,2019-01-01,0.34606413994169094,9.27329469460544,27.69679300291545,14.717201166180757
2019,1,9.0,6.535087719298246,24.375,912.0,912,0.19298245614035087,0.31359649122807015,,2019-01-01,0.24375,8.641438306510077,25.32894736842105,14.052631578947368
2019,1,10.0,4.115702479338843,36.99173553719008,605.0,605,0.2,0.2644628099173554,,2019-01-01,0.3699173553719008,6.532004197271774,23.22314049586777,11.758677685950415
2019,1,11.0,7.0394736842105265,45.06578947368421,152.0,152,0.20394736842105263,0.2894736842105263,,2019-01-01,0.45065789473684215,12.814371257485032,24.67105263157895,14.092105263157897
2019,1,12.0,2.5255102040816326,37.295918367346935,392.0,392,0.2780612244897959,0.3903061224489796,,2019-01-01,0.37295918367346936,4.02766476810415,33.41836734693878,14.882653061224492
2019,1,13.0,5.509433962264151,26.81761006289308,795.0,795,0.16729559748427672,0.2830188679245283,,2019-01-01,0.2681761006289308,7.528360261258164,22.51572327044025,12.311949685534591
2019,1,14.0,3.4482758620689653,38.67816091954023,174.0,174,0.22988505747126436,0.3275862068965517,,2019-01-01,0.38678160919540233,5.623242736644799,27.873563218390807,13.218390804597702
2019,1,15.0,4.875,35.5,80.0,80,0.3875,0.3625,,2019-01-01,0.355,7.558139534883721,37.5,17.925
2019,1,16.0,2.4662162162162162,31.62162162162162,296.0,296,0.27364864864864863,0.32432432432432434,,2019-01-01,0.3162162162162162,3.6067193675889326,29.898648648648653,13.439189189189191
2019,1,17.0,8.536585365853659,38.048780487804876,41.0,41,0.3902439024390244,0.4146341463414634,,2019-01-01,0.3804878048780488,13.779527559055119,40.243902439024396,21.219512195121954
2019,1,18.0,0.0,32.0,10.0,10,0.0,1.0,,2019-01-01,0.32,0.0,50.0,20.0
2019,1,19.0,0.0,16.0,10.0,10,0.3,0.8,,2019-01-01,0.16,0.0,55.00000000000001,22.000000000000004
2019,2,1.0,2.566697332106716,41.93192272309108,1087.0,1087,0.20239190432382706,0.34498620055197793,,2019-04-01,0.41931922723091075,4.420152091254753,27.36890524379025,12.48758049678013
2019,2,2.0,4.0,36.05882352941177,170.0,170,0.23529411764705882,0.28823529411764703,,2019-04-01,0.36058823529411765,6.255749770009199,26.17647058823529,12.870588235294116
2019,2,3.0,3.108108108108108,39.527027027027025,148.0,148,0.20270270270270271,0.33783783783783783,,2019-04-01,0.39527027027027023,5.139664804469272,27.027027027027028,12.675675675675677
2019,2,4.0,3.787878787878788,34.09090909090909,132.0,132,0.21212121212121213,0.4090909090909091,,2019-04-01,0.34090909090909094,5.74712643678161,31.060606060606062,14.696969696969699
2019,2,5.0,1.274131274131274,46.254826254826256,259.0,259,0.17374517374517376,0.25096525096525096,,2019-04-01,0.46254826254826253,2.3706896551724137,21.235521235521237,9.25868725868726
2019,2,6.0,3.125,45.25,80.0,80,0.15,0.3125,,2019-04-01,0.4525,5.707762557077626,23.125,11.125
2019,2,7.0,2.7547169811320753,34.943396226415096,265.0,265,0.13962264150943396,0.23018867924528302,,2019-04-01,0.34943396226415097,4.234338747099767,18.49056603773585,9.049056603773584
2019,2,8.0,4.164222873900293,38.504398826979475,341.0,341,0.1935483870967742,0.30791788856304986,,2019-04-01,0.38504398826979475,6.7715784453981875,25.073313782991203,12.527859237536658
2019,2,9.0,6.6849015317286655,29.091903719912473,914.0,914,0.14442013129102846,0.3150984682713348,,2019-04-01,0.2909190371991247,9.427557475698196,22.975929978118163,13.201312910284464
2019,2,10.0,4.003267973856209,37.64705882352941,612.0,612,0.15522875816993464,0.23366013071895425,,2019-04-01,0.3764705882352941,6.420335429769392,19.444444444444446,10.179738562091504
2019,2,11.0,3.3552631578947367,50.98684210526316,152.0,152,0.05921052631578947,0.13815789473684212,,2019-04-01,0.5098684210526315,6.845637583892617,9.868421052631579,5.960526315789474
2019,2,12.0,2.9381443298969074,35.077319587628864,388.0,388,0.211340206185567,0.4072164948453608,,2019-04-01,0.35077319587628863,4.525605398967844,30.927835051546392,14.134020618556702
2019,2,13.0,4.987562189054726,32.2636815920398,804.0,804,0.1181592039800995,0.21641791044776118,,2019-04-01,0.322636815920398,7.36320235034888,16.728855721393035,9.68407960199005
2019,2,14.0,2.8735632183908044,41.37931034482759,174.0,174,0.20114942528735633,0.3390804597701149,,2019-04-01,0.41379310344827586,4.901960784313725,27.011494252873565,12.528735632183908
2019,2,15.0,3.375,28.25,80.0,80,0.2375,0.475,,2019-04-01,0.2825,4.70383275261324,35.62499999999999,16.275
2019,2,16.0,1.3651877133105803,35.460750853242324,293.0,293,0.20819112627986347,0.32081911262798635,,2019-04-01,0.35460750853242323,2.1152829190904283,26.450511945392492,11.399317406143345
2019,2,17.0,4.25,30.0,40.0,40,0.225,0.425,,2019-04-01,0.3,6.071428571428572,32.5,15.55
2019,2,18.0,7.0,37.0,10.0,10,0.1,0.1,,2019-04-01,0.37,11.11111111111111,10.0,8.2
2019,2,19.0,2.0,58.0,10.0,10,0.4,1.0,,2019-04-01,0.58,4.761904761904762,70.0,29.2
2019,3,1.0,1.9833178869323447,39.916589434661724,1079.0,1079,0.22984244670991658,0.3531047265987025,,2019-07-01,0.39916589434661726,3.300940922412463,29.147358665430957,12.84893419833179
2019,3,2.0,2.6470588235294117,37.588235294117645,170.0,170,0.24705882352941178,0.3,,2019-07-01,0.37588235294117645,4.241281809613572,27.35294117647059,12.529411764705884
2019,3,3.0,1.5436241610738255,39.53020134228188,149.0,149,0.2080536912751678,0.2550335570469799,,2019-07-01,0.3953020134228188,2.5527192008879025,23.154362416107382,10.187919463087248
2019,3,4.0,1.5748031496062993,28.818897637795274,127.0,127,0.2283464566929134,0.4409448818897638,,2019-07-01,0.28818897637795277,2.212389380530974,33.46456692913386,14.330708661417324
2019,3,5.0,0.7114624505928854,42.80632411067194,253.0,253,0.1383399209486166,0.20553359683794467,,2019-07-01,0.4280632411067194,1.243953006219765,17.193675889328063,7.304347826086957
2019,3,6.0,2.375,34.625,80.0,80,0.25,0.3375,,2019-07-01,0.34625,3.6328871892925427,29.375,13.175
2019,3,7.0,1.320754716981132,36.0377358490566,265.0,265,0.24528301886792453,0.29056603773584905,,2019-07-01,0.360377358490566,2.0648967551622417,26.79245283018868,11.509433962264152
2019,3,8.0,2.7810650887573964,32.1301775147929,338.0,338,0.2603550295857988,0.3727810650887574,,2019-07-01,0.32130177514792896,4.097646033129904,31.65680473372781,14.331360946745562
2019,3,9.0,5.221729490022173,25.277161862527716,902.0,902,0.17849223946784923,0.35033259423503327,,2019-07-01,0.25277161862527714,6.988130563798219,26.441241685144124,13.709534368070955
2019,3,10.0,1.977124183006536,36.748366013071895,612.0,612,0.1781045751633987,0.28104575163398693,,2019-07-01,0.3674836601307189,3.1258072849392926,22.957516339869283,10.369281045751634
2019,3,11.0,1.6556291390728477,40.264900662251655,151.0,151,0.11920529801324503,0.16556291390728478,,2019-07-01,0.40264900662251657,2.7716186252771617,14.23841059602649,6.6887417218543055
2019,3,12.0,0.8740359897172236,37.01799485861183,389.0,389,0.22879177377892032,0.3341902313624679,,2019-07-01,0.3701799485861183,1.3877551020408165,28.14910025706941,11.7840616966581
2019,3,13.0,2.607594936708861,30.962025316455698,790.0,790,0.14810126582278482,0.23037974683544304,,2019-07-01,0.309620253164557,3.7770443711037776,18.924050632911392,9.134177215189874
2019,3,14.0,1.4450867052023122,43.52601156069364,173.0,173,0.26011560693641617,0.41040462427745666,,2019-07-01,0.4352601156069364,2.55885363357216,33.52601156069364,14.277456647398843
2019,3,15.0,0.5333333333333333,34.53333333333333,75.0,75,0.30666666666666664,0.4266666666666667,,2019-07-01,0.3453333333333333,0.8146639511201629,36.66666666666667,14.98666666666667
2019,3,16.0,1.1784511784511784,34.71380471380471,297.0,297,0.30976430976430974,0.40404040404040403,,2019-07-01,0.34713804713804713,1.8050541516245489,35.69023569023569,14.983164983164984
2019,3,17.0,5.675675675675675,21.08108108108108,37.0,37,0.2702702702702703,0.3783783783783784,,2019-07-01,0.2108108108108108,7.191780821917807,32.432432432432435,16.37837837837838
2019,3,18.0,8.0,40.0,10.0,10,0.2,0.2,,2019-07-01,0.4,13.333333333333334,20.0,12.8
2019,3,19.0,0.0,65.55555555555556,9.0,9,0.5555555555555556,1.0,,2019-07-01,0.6555555555555556,0.0,77.77777777777779,31.111111111111114
2019,4,1.0,6.374807987711213,39.67741935483871,872.2098000000001,651,0.19047619047619047,0.20890937019969277,,2019-10-01,0.3967741935483871,10.567863509039977,19.969278033794165,11.812596006144394
2019,4,2.0,8.200000000000001,37.95000000000001,135.46,200,0.17,0.255,,2019-10-01,0.3795000000000001,13.215149073327966,21.250000000000004,13.420000000000002
2019,4,3.0,5.0,36.75,117.652,200,0.24,0.25,,2019-10-01,0.3675,7.905138339920948,24.5,12.8
2019,4,4.0,6.391752577319587,28.659793814432984,107.3208,194,0.2938144329896907,0.3762886597938144,,2019-10-01,0.2865979381443298,8.959537572254334,33.50515463917525,17.237113402061855
2019,4,5.0,6.702702702702703,40.32432432432433,217.54335,185,0.14594594594594593,0.16216216216216214,,2019-10-01,0.4032432432432433,11.231884057971016,15.405405405405403,10.183783783783783
2019,4,6.0,8.650000000000004,35.000000000000014,63.754,200,0.16500000000000006,0.25000000000000006,,2019-10-01,0.35000000000000014,13.307692307692315,20.750000000000007,13.490000000000006
2019,4,7.0,8.376963350785342,33.92670157068064,212.17998999999998,191,0.17801047120418856,0.2565445026178011,,2019-10-01,0.3392670157068064,12.678288431061812,21.72774869109948,13.717277486910998
2019,4,8.0,8.681818181818182,36.63636363636363,269.53520000000003,220,0.1818181818181818,0.23181818181818178,,2019-10-01,0.36636363636363634,13.70157819225251,20.68181818181818,13.48181818181818
2019,4,9.0,10.23890784982935,23.225255972696242,740.0007999999999,586,0.189419795221843,0.24061433447098976,,2019-10-01,0.23225255972696243,13.33629695487886,21.501706484641637,14.744027303754265
2019,4,10.0,6.16751269035533,35.58375634517766,489.96658,394,0.16751269035532998,0.20558375634517764,,2019-10-01,0.35583756345177664,9.574468085106382,18.654822335025383,11.16243654822335
2019,4,11.0,8.28282828282828,46.767676767676754,120.08897999999999,198,0.040404040404040394,0.03535353535353535,,2019-10-01,0.4676767676767675,15.559772296015169,3.787878787878787,6.484848484848483
2019,4,12.0,6.36,33.76,308.2925,250,0.17200000000000001,0.20400000000000001,,2019-10-01,0.33759999999999996,9.601449275362318,18.8,11.336
2019,4,13.0,9.127906976744189,27.86821705426357,657.84324,516,0.18798449612403104,0.26356589147286824,,2019-10-01,0.2786821705426357,12.654486835034932,22.57751937984496,14.507751937984498
2019,4,14.0,4.895833333333333,38.48958333333334,141.71712000000002,192,0.21875000000000006,0.2552083333333333,,2019-10-01,0.38489583333333344,7.959356477561389,23.697916666666668,12.416666666666668
2019,4,15.0,3.764705882352941,30.58823529411764,66.8253,170,0.24705882352941175,0.25882352941176473,,2019-10-01,0.30588235294117644,5.423728813559322,25.294117647058822,12.376470588235293
2019,4,16.0,3.538461538461538,33.076923076923066,236.6754,195,0.24102564102564097,0.23589743589743586,,2019-10-01,0.33076923076923065,5.287356321839079,23.846153846153843,11.661538461538461
2019,4,17.0,6.170212765957447,32.765957446808514,32.20816,188,0.23404255319148934,0.2925531914893617,,2019-10-01,0.32765957446808514,9.177215189873419,26.329787234042552,14.23404255319149
2019,4,18.0,4.000000000000001,41.66666666666667,8.243400000000001,30,0.03333333333333334,0.10000000000000002,,2019-10-01,0.41666666666666674,6.857142857142859,6.666666666666668,5.066666666666668
2019,4,19.0,3.3333333333333335,52.22222222222223,7.48125,45,0.13333333333333336,0.1777777777777778,,2019-10-01,0.5222222222222223,6.9767441860465125,15.555555555555559,8.222222222222225
2020,1,1.0,2.692825196177283,40.165824775288336,1762.36512,1597,0.1418548274491497,0.16228192260182725,,2020-01-01,0.40165824775288334,4.500480178867979,15.206837502548847,7.698430118725909
2020,1,2.0,3.164031541398308,37.65345297565718,280.88165,255,0.12104742335428463,0.12460764168823418,,2020-01-01,0.3765345297565718,5.074910628431326,12.282753252125941,6.811520225689361
2020,1,3.0,2.917143960523074,32.72617981293805,245.32406,222,0.18343084653009575,0.2038120517001064,,2020-01-01,0.3272617981293805,4.336224630044269,19.36214491151011,9.49514434091789
2020,1,4.0,3.1473586274588787,36.22395645359415,218.19849,193,0.23831512307899103,0.24289810621512548,,2020-01-01,0.36223956453594147,4.935017057257154,24.060661464705824,11.512679762357656
2020,1,5.0,2.0992712346369653,40.18043637157023,418.18398,366,0.10521684737899333,0.12195589128019681,,2020-01-01,0.40180436371570233,3.5093389307829526,11.358636932959506,5.803017513965982
2020,1,6.0,4.511495295455096,32.9941283893283,132.2976,120,0.09070459328060373,0.11338074160075468,,2020-01-01,0.32994128389328303,6.73298501610204,10.20426674406792,6.788603874900225
2020,1,7.0,2.546821931145799,34.41276876173196,437.20324,397,0.12808688243024002,0.16010860303780003,,2020-01-01,0.3441276876173196,3.8831063349718145,14.409774273402004,7.292002868048281
2020,1,8.0,5.152002027485575,34.949918396865996,563.21979,510,0.15091799242352616,0.18820361408110323,,2020-01-01,0.34949918396866,7.920054672517675,16.956080325231472,9.873633346583935
2020,1,9.0,5.514991339339896,26.764132192222636,1504.93725,2312,0.1773335200520819,0.25500726359188736,,2020-01-01,0.26764132192222634,7.530451272612933,21.61703918219846,11.955810476483322
2020,1,10.0,3.1615369716123243,34.69611720863472,999.8430599999999,902,0.09801538253413489,0.11601820789754742,,2020-01-01,0.3469611720863472,4.841269517944122,10.701679521584115,6.177593991601041
2020,1,11.0,3.3651796488281343,41.1755542219805,250.38794,225,0.10383886699974447,0.11582027473048422,,2020-01-01,0.411755542219805,5.720716284394771,10.982957086511433,6.412290623901454
2020,1,12.0,3.0502594237783955,34.55141363458804,641.32132,582,0.1403352690660588,0.16216519980966795,,2020-01-01,0.34551413634588035,4.660542867569689,15.12502344378634,7.880165031781574
2020,1,13.0,3.9824783289532992,29.10832419978153,1337.09393,1208,0.11592304513715054,0.15032601337140167,,2020-01-01,0.2910832419978153,5.617695285094427,13.312452925427609,7.714468167543023
2020,1,14.0,3.7281887403765794,37.05400895341321,285.57153999999997,254,0.10155073576309459,0.15057522889010577,,2020-01-01,0.3705400895341321,5.92283746492659,12.606298232660018,7.279432537289955
2020,1,15.0,2.67897450825955,28.53649332157954,136.30768,124,0.24209934465908314,0.278781063546823,,2020-01-01,0.2853649332157954,3.7487308316882655,26.04402041029531,12.024992869073856
2020,1,16.0,2.5039401536506958,29.77114243206903,483.78824,438,0.14675842471904646,0.1612275651843046,,2020-01-01,0.2977114243206903,3.56540066343623,15.39929949516755,7.6620838902574375
2020,1,17.0,2.786022798353335,27.097520812327744,67.35311,62,0.17816549228387524,0.20785974099785445,,2020-01-01,0.27097520812327747,3.8215748344871776,19.301261664086482,9.392118344646594
2020,1,18.0,2.413649649434254,40.161325993269635,16.7301,15,0.05977250584276246,0.05977250584276246,,2020-01-01,0.40161325993269636,4.033594810544729,5.977250584276246,3.8390900233710505
2020,1,19.0,6.25426071511217,56.989774283730796,15.9891,15,0.1250852143022434,0.1250852143022434,,2020-01-01,0.569897742837308,14.541334324470682,12.50852143022434,8.755965001157037
2020,2,1.0,1.4647109574194324,19.54576442732833,2006.39504,1782,0.12210955226444341,0.18658213987610336,,2020-04-01,0.1954576442732833,1.8205517049458595,15.434584607027338,7.0526604172625955
2020,2,2.0,2.30255868761154,18.828019796263348,301.3498,266,0.13937291479868247,0.19381609013843717,,2020-04-01,0.18828019796263348,2.8366422524524597,16.659450246855982,8.045315311309317
2020,2,3.0,1.4771360444809993,21.56626124675816,277.07651,249,0.11549156584944716,0.18181100952946175,,2020-04-01,0.2156626124675816,1.8832916394922534,14.865128768945446,6.832333134266779
2020,2,4.0,1.7544303982035767,18.405769624359635,242.78461000000001,217,0.10297193055194068,0.24804364658863673,,2020-04-01,0.18405769624359636,2.1501892843729244,17.55077885702887,8.072969781733693
2020,2,5.0,1.702793927438237,20.71225262466074,499.0645,442,0.1122099448067334,0.19719475137983167,,2020-04-01,0.20712252624660737,2.1476129462694944,15.470234809328254,7.209770280194244
2020,2,6.0,1.1195935212670356,16.071235321446746,143.7812,127,0.1043251829863709,0.2019343279928112,,2020-04-01,0.16071235321446747,1.3339806984590719,15.312975548959104,6.796946332343863
2020,2,7.0,2.580206605973847,19.317395230029195,485.33253,434,0.10508259151720165,0.20911196700538498,,2020-04-01,0.19317395230029194,3.1979713760235122,15.70972792612933,7.832015134036041
2020,2,8.0,1.7348239128928888,18.03974817028892,640.09286,573,0.13904232582753698,0.20918936668032825,,2020-04-01,0.1803974817028892,2.116664937166536,17.41158462539326,8.005528197893039
2020,2,9.0,3.0423136166007922,16.369431700882554,1699.01478,1513,0.10712090450443285,0.17533841583179163,,2020-04-01,0.16369431700882553,3.6378009601937595,14.122966016811223,7.474574576684964
2020,2,10.0,1.9300848693895751,17.709230535610384,1127.47011,1004,0.10288521085494673,0.16924670402127112,,2020-04-01,0.17709230535610385,2.3454451598302253,13.606595743810892,6.600689219158102
2020,2,11.0,1.3389557926054902,19.139833632901144,279.53604,249,0.12520746877576144,0.17110648773589265,,2020-04-01,0.19139833632901143,1.6558904745839074,14.815697825582705,6.729652605796376
2020,2,12.0,1.7954073372904829,19.539355469175543,711.4043,1239,0.09839693125273488,0.182563206323043,,2020-04-01,0.19539355469175543,2.231410583098999,14.048006878788893,6.696447153889848
2020,2,13.0,1.4403138233816042,17.89915742544746,1511.04611,1344,0.09728359646152691,0.17230288227273227,,2020-04-01,0.1789915742544746,1.7543228281411507,13.479323936712959,6.255917868714146
2020,2,14.0,2.4210300570271084,17.7929585688591,319.4095,280,0.08453098608526047,0.17244790777982497,,2020-04-01,0.177929585688591,2.945039761654768,12.848944693254271,6.592195911517973
