ESTU,CCAA,ABSTENCION_HOMOG,N_MUESTRA,FECHA,TERRITORIO,ABSTENCION_ESCALA,FUENTE_HOMOG
3261.0,1.0,20.093808630393998,1079,2019-09,Andalucía,20.093808630393998,Escala 0-10
3261.0,2.0,26.274509803921568,170,2019-09,Aragón,26.274509803921568,Escala 0-10
3261.0,3.0,18.285714285714285,149,2019-09,Asturias,18.285714285714285,Escala 0-10
3261.0,4.0,22.520325203252032,127,2019-09,Baleares,22.520325203252032,Escala 0-10
3261.0,5.0,18.764940239043824,253,2019-09,Canarias,18.764940239043824,Escala 0-10
3261.0,6.0,18.625,80,2019-09,Cantabria,18.625,Escala 0-10
3261.0,7.0,25.691056910569106,265,2019-09,Castilla-La Mancha,25.691056910569106,Escala 0-10
3261.0,8.0,30.694864048338367,338,2019-09,Castilla y León,30.694864048338367,Escala 0-10
3261.0,9.0,19.93288590604027,902,2019-09,Cataluña,19.93288590604027,Escala 0-10
3261.0,10.0,22.705479452054796,612,2019-09,C. Valenciana,22.705479452054796,Escala 0-10
3261.0,11.0,25.4,151,2019-09,Extremadura,25.4,Escala 0-10
3261.0,12.0,25.49738219895288,389,2019-09,Galicia,25.49738219895288,Escala 0-10
3261.0,13.0,20.026315789473685,790,2019-09,Madrid,20.026315789473685,Escala 0-10
3261.0,14.0,31.228070175438596,173,2019-09,Murcia,31.228070175438596,Escala 0-10
3261.0,15.0,17.916666666666668,75,2019-09,Navarra,17.916666666666668,Escala 0-10
3261.0,16.0,24.041095890410958,297,2019-09,País Vasco,24.041095890410958,Escala 0-10
3261.0,17.0,28.0,37,2019-09,La Rioja,28.0,Escala 0-10
3267.0,1.0,16.339563862928348,651,2019-11,Andalucía,16.339563862928348,Escala 0-10
3267.0,2.0,18.071065989847718,200,2019-11,Aragón,18.071065989847718,Escala 0-10
3267.0,3.0,21.71717171717172,200,2019-11,Asturias,21.71717171717172,Escala 0-10
3267.0,4.0,21.979166666666664,194,2019-11,Baleares,21.979166666666664,Escala 0-10
3267.0,5.0,18.54054054054054,185,2019-11,Canarias,18.54054054054054,Escala 0-10
3267.0,6.0,16.200000000000006,200,2019-11,Cantabria,16.200000000000006,Escala 0-10
3267.0,7.0,17.20430107526882,191,2019-11,Castilla-La Mancha,17.20430107526882,Escala 0-10
3267.0,8.0,20.509259259259256,220,2019-11,Castilla y León,20.509259259259256,Escala 0-10
3267.0,9.0,13.903281519861826,586,2019-11,Cataluña,13.903281519861826,Escala 0-10
3267.0,10.0,17.748691099476442,394,2019-11,C. Valenciana,17.748691099476442,Escala 0-10
3267.0,11.0,15.555555555555555,198,2019-11,Extremadura,15.555555555555555,Escala 0-10
3267.0,12.0,20.12048192771084,250,2019-11,Galicia,20.12048192771084,Escala 0-10
3267.0,13.0,15.247524752475252,516,2019-11,Madrid,15.247524752475252,Escala 0-10
3267.0,14.0,18.020833333333332,192,2019-11,Murcia,18.020833333333332,Escala 0-10
3267.0,15.0,10.473372781065088,170,2019-11,Navarra,10.473372781065088,Escala 0-10
3267.0,16.0,16.78756476683937,195,2019-11,País Vasco,16.78756476683937,Escala 0-10
3267.0,17.0,13.172043010752692,188,2019-11,La Rioja,13.172043010752692,Escala 0-10
3271.0,1.0,21.96078431372549,517,2020-01,Andalucía,21.96078431372549,Escala 0-10
3271.0,2.0,26.50602409638554,85,2020-01,Aragón,26.50602409638554,Escala 0-10
3271.0,3.0,29.041095890410958,74,2020-01,Asturias,29.041095890410958,Escala 0-10
3271.0,4.0,30.158730158730158,66,2020-01,Baleares,30.158730158730158,Escala 0-10
3271.0,5.0,20.64814814814815,111,2020-01,Canarias,20.64814814814815,Escala 0-10
3271.0,6.0,16.5,40,2020-01,Cantabria,16.5,Escala 0-10
3271.0,7.0,31.84,132,2020-01,Castilla-La Mancha,31.84,Escala 0-10
3271.0,8.0,27.333333333333332,170,2020-01,Castilla y León,27.333333333333332,Escala 0-10
3271.0,9.0,17.228381374722836,455,2020-01,Cataluña,17.228381374722836,Escala 0-10
3271.0,10.0,22.635135135135137,304,2020-01,C. Valenciana,22.635135135135137,Escala 0-10
3271.0,11.0,32.93333333333333,76,2020-01,Extremadura,32.93333333333333,Escala 0-10
3271.0,12.0,27.447916666666668,194,2020-01,Galicia,27.447916666666668,Escala 0-10
3271.0,13.0,15.089058524173028,405,2020-01,Madrid,15.089058524173028,Escala 0-10
3271.0,14.0,27.92207792207792,85,2020-01,Murcia,27.92207792207792,Escala 0-10
3271.0,15.0,5.675675675675675,40,2020-01,Navarra,5.675675675675675,Escala 0-10
3271.0,16.0,18.47826086956522,144,2020-01,País Vasco,18.47826086956522,Escala 0-10
3271.0,17.0,35.5,21,2020-01,La Rioja,35.5,Escala 0-10
3273.0,1.0,23.559322033898304,536,2020-02,Andalucía,23.559322033898304,Escala 0-10
3273.0,2.0,20.240963855421686,85,2020-02,Aragón,20.240963855421686,Escala 0-10
3273.0,3.0,21.857142857142858,74,2020-02,Asturias,21.857142857142858,Escala 0-10
3273.0,4.0,26.21212121212121,66,2020-02,Baleares,26.21212121212121,Escala 0-10
3273.0,5.0,22.348484848484848,132,2020-02,Canarias,22.348484848484848,Escala 0-10
3273.0,6.0,20.0,40,2020-02,Cantabria,20.0,Escala 0-10
3273.0,7.0,16.585365853658537,132,2020-02,Castilla-La Mancha,16.585365853658537,Escala 0-10
3273.0,8.0,23.154761904761905,171,2020-02,Castilla y León,23.154761904761905,Escala 0-10
3273.0,9.0,14.295454545454545,448,2020-02,Cataluña,14.295454545454545,Escala 0-10
3273.0,10.0,19.693877551020407,297,2020-02,C. Valenciana,19.693877551020407,Escala 0-10
3273.0,11.0,25.13157894736842,76,2020-02,Extremadura,25.13157894736842,Escala 0-10
3273.0,12.0,21.917098445595855,194,2020-02,Galicia,21.917098445595855,Escala 0-10
3273.0,13.0,14.373401534526854,402,2020-02,Madrid,14.373401534526854,Escala 0-10
3273.0,14.0,20.952380952380953,86,2020-02,Murcia,20.952380952380953,Escala 0-10
3273.0,15.0,19.761904761904763,42,2020-02,Navarra,19.761904761904763,Escala 0-10
3273.0,16.0,20.28368794326241,146,2020-02,País Vasco,20.28368794326241,Escala 0-10
3273.0,17.0,7.5,20,2020-02,La Rioja,7.5,Escala 0-10
3277.0,1.0,20.964749536178108,544,2020-03,Andalucía,20.964749536178108,Escala 0-10
3277.0,2.0,19.615384615384617,85,2020-03,Aragón,19.615384615384617,Escala 0-10
3277.0,3.0,14.054054054054054,74,2020-03,Asturias,14.054054054054054,Escala 0-10
3277.0,4.0,28.688524590163933,61,2020-03,Baleares,28.688524590163933,Escala 0-10
3277.0,5.0,19.186991869918696,123,2020-03,Canarias,19.186991869918696,Escala 0-10
3277.0,6.0,17.0,40,2020-03,Cantabria,17.0,Escala 0-10
3277.0,7.0,19.531250000000004,133,2020-03,Castilla-La Mancha,19.531250000000004,Escala 0-10
3277.0,8.0,19.32098765432099,169,2020-03,Castilla y León,19.32098765432099,Escala 0-10
3277.0,9.0,14.335410444395865,1409,2020-03,Cataluña,14.335410444395865,Escala 0-10
3277.0,10.0,14.930555555555555,301,2020-03,C. Valenciana,14.930555555555555,Escala 0-10
3277.0,11.0,18.888888888888886,73,2020-03,Extremadura,18.888888888888886,Escala 0-10
3277.0,12.0,20.473684210526315,194,2020-03,Galicia,20.473684210526315,Escala 0-10
3277.0,13.0,15.584415584415586,401,2020-03,Madrid,15.584415584415586,Escala 0-10
3277.0,14.0,23.086419753086414,83,2020-03,Murcia,23.086419753086414,Escala 0-10
3277.0,15.0,9.5,42,2020-03,Navarra,9.5,Escala 0-10
3277.0,16.0,15.958904109589037,148,2020-03,País Vasco,15.958904109589037,Escala 0-10
3277.0,17.0,18.500000000000004,21,2020-03,La Rioja,18.500000000000004,Escala 0-10
3283.0,16.0,23.207547169811328,761,2020-06,País Vasco,23.207547169811328,Escala 0-10
3363.0,1.0,13.54847389598099,1293,2022-05,Andalucía,13.54847389598099,Escala 0-10
3375.0,1.0,14.080905047868741,689,2022-09,Andalucía,14.080905047868741,Escala 0-10
3375.0,2.0,18.994257048467244,104,2022-09,Aragón,18.994257048467244,Escala 0-10
3375.0,3.0,11.802678608575931,96,2022-09,Asturias,11.802678608575931,Escala 0-10
3375.0,4.0,18.605094764564658,89,2022-09,Baleares,18.605094764564658,Escala 0-10
3375.0,5.0,15.549946621167841,148,2022-09,Canarias,15.549946621167841,Escala 0-10
3375.0,6.0,8.902500107139796,94,2022-09,Cantabria,8.902500107139796,Escala 0-10
3375.0,7.0,18.98637534100891,159,2022-09,Castilla-La Mancha,18.98637534100891,Escala 0-10
3375.0,8.0,14.282594593376336,196,2022-09,Castilla y León,14.282594593376336,Escala 0-10
3375.0,9.0,21.466759833250944,569,2022-09,Cataluña,21.466759833250944,Escala 0-10
3375.0,10.0,16.404651109715847,374,2022-09,C. Valenciana,16.404651109715847,Escala 0-10
3375.0,11.0,15.913354756232824,84,2022-09,Extremadura,15.913354756232824,Escala 0-10
3375.0,12.0,13.60060228921987,235,2022-09,Galicia,13.60060228921987,Escala 0-10
3375.0,13.0,12.796571576514111,531,2022-09,Madrid,12.796571576514111,Escala 0-10
3375.0,14.0,23.700747376624047,96,2022-09,Murcia,23.700747376624047,Escala 0-10
3375.0,15.0,18.15694285731155,95,2022-09,Navarra,18.15694285731155,Escala 0-10
3375.0,16.0,18.366043273175837,188,2022-09,País Vasco,18.366043273175837,Escala 0-10
3375.0,17.0,14.039258501838148,76,2022-09,La Rioja,14.039258501838148,Escala 0-10
3380.0,1.0,13.946032179286394,638,2022-10,Andalucía,13.946032179286394,Escala 0-10
3380.0,2.0,17.360940440350454,99,2022-10,Aragón,17.360940440350454,Escala 0-10
3380.0,3.0,15.09447684437998,89,2022-10,Asturias,15.09447684437998,Escala 0-10
3380.0,4.0,19.166920829222054,94,2022-10,Baleares,19.166920829222054,Escala 0-10
3380.0,5.0,14.902106151158698,154,2022-10,Canarias,14.902106151158698,Escala 0-10
3380.0,6.0,9.192652696738863,90,2022-10,Cantabria,9.192652696738863,Escala 0-10
3380.0,7.0,17.71814397634655,154,2022-10,Castilla-La Mancha,17.71814397634655,Escala 0-10
3380.0,8.0,13.148902755414555,199,2022-10,Castilla y León,13.148902755414555,Escala 0-10
3380.0,9.0,18.992703879103086,521,2022-10,Cataluña,18.992703879103086,Escala 0-10
3380.0,10.0,16.55711816296589,369,2022-10,C. Valenciana,16.55711816296589,Escala 0-10
3380.0,11.0,16.728896811633515,85,2022-10,Extremadura,16.728896811633515,Escala 0-10
3380.0,12.0,10.257393228106688,225,2022-10,Galicia,10.257393228106688,Escala 0-10
3380.0,13.0,12.429642615345944,524,2022-10,Madrid,12.429642615345944,Escala 0-10
3380.0,14.0,11.447342384337647,106,2022-10,Murcia,11.447342384337647,Escala 0-10
3380.0,15.0,20.20306776870167,100,2022-10,Navarra,20.20306776870167,Escala 0-10
3380.0,16.0,20.475299391478973,182,2022-10,País Vasco,20.475299391478973,Escala 0-10
3380.0,17.0,8.43946047120346,69,2022-10,La Rioja,8.43946047120346,Escala 0-10
3384.0,1.0,14.185815657689341,675,2022-11,Andalucía,14.185815657689341,Escala 0-10
3384.0,2.0,18.145665546348212,101,2022-11,Aragón,18.145665546348212,Escala 0-10
3384.0,3.0,18.778395132148834,86,2022-11,Asturias,18.778395132148834,Escala 0-10
3384.0,4.0,16.63470378319962,106,2022-11,Baleares,16.63470378319962,Escala 0-10
3384.0,5.0,12.592228710469039,153,2022-11,Canarias,12.592228710469039,Escala 0-10
3384.0,6.0,19.139455385922616,85,2022-11,Cantabria,19.139455385922616,Escala 0-10
3384.0,7.0,20.65758344025536,164,2022-11,Castilla-La Mancha,20.65758344025536,Escala 0-10
3384.0,8.0,17.00919051526294,192,2022-11,Castilla y León,17.00919051526294,Escala 0-10
3384.0,9.0,16.87814608309162,574,2022-11,Cataluña,16.87814608309162,Escala 0-10
3384.0,10.0,16.001675509561785,382,2022-11,C. Valenciana,16.001675509561785,Escala 0-10
3384.0,11.0,14.39618667660311,112,2022-11,Extremadura,14.39618667660311,Escala 0-10
3384.0,12.0,12.270729298724829,222,2022-11,Galicia,12.270729298724829,Escala 0-10
3384.0,13.0,11.466083968580158,512,2022-11,Madrid,11.466083968580158,Escala 0-10
3384.0,14.0,12.642047373669163,91,2022-11,Murcia,12.642047373669163,Escala 0-10
3384.0,15.0,18.28372021957917,95,2022-11,Navarra,18.28372021957917,Escala 0-10
3384.0,16.0,18.20899189612184,179,2022-11,País Vasco,18.20899189612184,Escala 0-10
3384.0,17.0,11.651761778984511,72,2022-11,La Rioja,11.651761778984511,Escala 0-10
3388.0,1.0,14.867242928656568,688,2022-12,Andalucía,14.867242928656568,Escala 0-10
3388.0,2.0,18.13455700786527,114,2022-12,Aragón,18.13455700786527,Escala 0-10
3388.0,3.0,17.737859210410917,98,2022-12,Asturias,17.737859210410917,Escala 0-10
3388.0,4.0,19.303477419939426,87,2022-12,Baleares,19.303477419939426,Escala 0-10
3388.0,5.0,12.380847020124296,176,2022-12,Canarias,12.380847020124296,Escala 0-10
3388.0,6.0,13.287448852884928,100,2022-12,Cantabria,13.287448852884928,Escala 0-10
3388.0,7.0,21.873909855272743,157,2022-12,Castilla-La Mancha,21.873909855272743,Escala 0-10
3388.0,8.0,15.429623571948035,196,2022-12,Castilla y León,15.429623571948035,Escala 0-10
3388.0,9.0,18.0901437032381,537,2022-12,Cataluña,18.0901437032381,Escala 0-10
3388.0,10.0,14.356401414088122,381,2022-12,C. Valenciana,14.356401414088122,Escala 0-10
3388.0,11.0,15.333930139666318,88,2022-12,Extremadura,15.333930139666318,Escala 0-10
3388.0,12.0,15.158415091000219,254,2022-12,Galicia,15.158415091000219,Escala 0-10
3388.0,13.0,12.964983004022523,560,2022-12,Madrid,12.964983004022523,Escala 0-10
3388.0,14.0,15.478281997187983,123,2022-12,Murcia,15.478281997187983,Escala 0-10
3388.0,15.0,16.941697725923582,111,2022-12,Navarra,16.941697725923582,Escala 0-10
3388.0,16.0,20.602160815063822,207,2022-12,País Vasco,20.602160815063822,Escala 0-10
3388.0,17.0,15.659949305890105,200,2022-12,La Rioja,15.659949305890105,Escala 0-10
3390.0,1.0,15.386735748772862,677,2023-01,Andalucía,15.386735748772862,Escala 0-10
3390.0,2.0,17.1000043051794,105,2023-01,Aragón,17.1000043051794,Escala 0-10
3390.0,3.0,13.65065986285371,88,2023-01,Asturias,13.65065986285371,Escala 0-10
3390.0,4.0,13.719983621849657,94,2023-01,Baleares,13.719983621849657,Escala 0-10
3390.0,5.0,15.556731770641381,180,2023-01,Canarias,15.556731770641381,Escala 0-10
3390.0,6.0,17.83082400624448,87,2023-01,Cantabria,17.83082400624448,Escala 0-10
3390.0,7.0,18.47137547129647,161,2023-01,Castilla-La Mancha,18.47137547129647,Escala 0-10
3390.0,8.0,16.424023008568927,200,2023-01,Castilla y León,16.424023008568927,Escala 0-10
3390.0,9.0,18.929212524649895,569,2023-01,Cataluña,18.929212524649895,Escala 0-10
3390.0,10.0,15.387345784428161,409,2023-01,C. Valenciana,15.387345784428161,Escala 0-10
3390.0,11.0,19.69126891290371,96,2023-01,Extremadura,19.69126891290371,Escala 0-10
3390.0,12.0,14.522304191517055,227,2023-01,Galicia,14.522304191517055,Escala 0-10
3390.0,13.0,13.046676143480434,563,2023-01,Madrid,13.046676143480434,Escala 0-10
3390.0,14.0,13.908930058419411,104,2023-01,Murcia,13.908930058419411,Escala 0-10
3390.0,15.0,16.010010032164484,94,2023-01,Navarra,16.010010032164484,Escala 0-10
3390.0,16.0,19.94585342368418,181,2023-01,País Vasco,19.94585342368418,Escala 0-10
3390.0,17.0,14.723426365578895,82,2023-01,La Rioja,14.723426365578895,Escala 0-10
3395.0,1.0,15.153510984316787,677,2023-02,Andalucía,15.153510984316787,Escala 0-10
3395.0,2.0,18.835049744643158,103,2023-02,Aragón,18.835049744643158,Escala 0-10
3395.0,3.0,14.476622538714784,96,2023-02,Asturias,14.476622538714784,Escala 0-10
3395.0,4.0,19.843016950266616,99,2023-02,Baleares,19.843016950266616,Escala 0-10
3395.0,5.0,14.48678025682283,160,2023-02,Canarias,14.48678025682283,Escala 0-10
3395.0,6.0,15.976806940436136,97,2023-02,Cantabria,15.976806940436136,Escala 0-10
3395.0,7.0,13.890310594639697,168,2023-02,Castilla-La Mancha,13.890310594639697,Escala 0-10
3395.0,8.0,16.475061052837017,195,2023-02,Castilla y León,16.475061052837017,Escala 0-10
3395.0,9.0,21.953322182754185,562,2023-02,Cataluña,21.953322182754185,Escala 0-10
3395.0,10.0,15.605895667715625,375,2023-02,C. Valenciana,15.605895667715625,Escala 0-10
3395.0,11.0,19.827479761192993,85,2023-02,Extremadura,19.827479761192993,Escala 0-10
3395.0,12.0,12.948268049134427,250,2023-02,Galicia,12.948268049134427,Escala 0-10
3395.0,13.0,11.919431615819741,565,2023-02,Madrid,11.919431615819741,Escala 0-10
3395.0,14.0,15.552793258527045,120,2023-02,Murcia,15.552793258527045,Escala 0-10
3395.0,15.0,15.369358802583315,102,2023-02,Navarra,15.369358802583315,Escala 0-10
3395.0,16.0,23.962510054599132,174,2023-02,País Vasco,23.962510054599132,Escala 0-10
3395.0,17.0,15.464716912265986,91,2023-02,La Rioja,15.464716912265986,Escala 0-10
3398.0,1.0,16.372119200184528,653,2023-03,Andalucía,16.372119200184528,Escala 0-10
3398.0,2.0,22.58698934525889,97,2023-03,Aragón,22.58698934525889,Escala 0-10
3398.0,3.0,16.20965524944915,103,2023-03,Asturias,16.20965524944915,Escala 0-10
3398.0,4.0,10.402051050614157,98,2023-03,Baleares,10.402051050614157,Escala 0-10
3398.0,5.0,17.41220122169359,142,2023-03,Canarias,17.41220122169359,Escala 0-10
3398.0,6.0,13.019814902752339,90,2023-03,Cantabria,13.019814902752339,Escala 0-10
3398.0,7.0,18.141418418851682,152,2023-03,Castilla-La Mancha,18.141418418851682,Escala 0-10
3398.0,8.0,15.899155228716092,191,2023-03,Castilla y León,15.899155228716092,Escala 0-10
3398.0,9.0,17.846797478656832,571,2023-03,Cataluña,17.846797478656832,Escala 0-10
3398.0,10.0,14.965670542394632,378,2023-03,C. Valenciana,14.965670542394632,Escala 0-10
3398.0,11.0,16.478798613594044,99,2023-03,Extremadura,16.478798613594044,Escala 0-10
3398.0,12.0,15.835541565764283,228,2023-03,Galicia,15.835541565764283,Escala 0-10
3398.0,13.0,12.905298392298342,515,2023-03,Madrid,12.905298392298342,Escala 0-10
3398.0,14.0,16.688259885939086,105,2023-03,Murcia,16.688259885939086,Escala 0-10
3398.0,15.0,17.351171183863542,90,2023-03,Navarra,17.351171183863542,Escala 0-10
3398.0,16.0,20.16652415357746,181,2023-03,País Vasco,20.16652415357746,Escala 0-10
3398.0,17.0,13.915848557470134,80,2023-03,La Rioja,13.915848557470134,Escala 0-10
3403.0,1.0,14.749532246305714,725,2023-04,Andalucía,14.749532246305714,Escala 0-10
3403.0,2.0,20.150225146405024,113,2023-04,Aragón,20.150225146405024,Escala 0-10
3403.0,3.0,17.10129142926465,105,2023-04,Asturias,17.10129142926465,Escala 0-10
3403.0,4.0,16.509813220162048,104,2023-04,Baleares,16.509813220162048,Escala 0-10
3403.0,5.0,15.155678868248659,186,2023-04,Canarias,15.155678868248659,Escala 0-10
3403.0,6.0,18.32141792921271,111,2023-04,Cantabria,18.32141792921271,Escala 0-10
3403.0,7.0,14.869040015135093,177,2023-04,Castilla-La Mancha,14.869040015135093,Escala 0-10
3403.0,8.0,15.413855376501777,205,2023-04,Castilla y León,15.413855376501777,Escala 0-10
3403.0,9.0,18.28455659477262,588,2023-04,Cataluña,18.28455659477262,Escala 0-10
3403.0,10.0,17.91401833957789,398,2023-04,C. Valenciana,17.91401833957789,Escala 0-10
3403.0,11.0,14.040113525907712,105,2023-04,Extremadura,14.040113525907712,Escala 0-10
3403.0,12.0,16.421471116305334,256,2023-04,Galicia,16.421471116305334,Escala 0-10
3403.0,13.0,13.24200468911441,544,2023-04,Madrid,13.24200468911441,Escala 0-10
3403.0,14.0,14.053177063037777,123,2023-04,Murcia,14.053177063037777,Escala 0-10
3403.0,15.0,12.497658197665494,101,2023-04,Navarra,12.497658197665494,Escala 0-10
3403.0,16.0,18.939649388353747,172,2023-04,País Vasco,18.939649388353747,Escala 0-10
3403.0,17.0,15.618250413656757,109,2023-04,La Rioja,15.618250413656757,Escala 0-10
3405.0,1.0,13.920889330388261,678,2023-05,Andalucía,13.920889330388261,Escala 0-10
3405.0,2.0,17.124220900832928,113,2023-05,Aragón,17.124220900832928,Escala 0-10
3405.0,3.0,14.636729857592696,102,2023-05,Asturias,14.636729857592696,Escala 0-10
3405.0,4.0,18.58261252620485,106,2023-05,Baleares,18.58261252620485,Escala 0-10
3405.0,5.0,16.17462574391656,180,2023-05,Canarias,16.17462574391656,Escala 0-10
3405.0,6.0,16.301862825761336,101,2023-05,Cantabria,16.301862825761336,Escala 0-10
3405.0,7.0,16.43861623208297,159,2023-05,Castilla-La Mancha,16.43861623208297,Escala 0-10
3405.0,8.0,14.84406315229329,197,2023-05,Castilla y León,14.84406315229329,Escala 0-10
3405.0,9.0,18.593848168605785,587,2023-05,Cataluña,18.593848168605785,Escala 0-10
3405.0,10.0,14.475051227309024,393,2023-05,C. Valenciana,14.475051227309024,Escala 0-10
3405.0,11.0,11.866403537720815,95,2023-05,Extremadura,11.866403537720815,Escala 0-10
3405.0,12.0,13.750060362200141,236,2023-05,Galicia,13.750060362200141,Escala 0-10
3405.0,13.0,11.035079643615509,568,2023-05,Madrid,11.035079643615509,Escala 0-10
3405.0,14.0,14.441922893841394,121,2023-05,Murcia,14.441922893841394,Escala 0-10
3405.0,15.0,15.930453049000139,97,2023-05,Navarra,15.930453049000139,Escala 0-10
3405.0,16.0,22.866675572559764,178,2023-05,País Vasco,22.866675572559764,Escala 0-10
3405.0,17.0,13.420056433526355,86,2023-05,La Rioja,13.420056433526355,Escala 0-10
3413.0,1.0,10.66899831305272,739,2023-07,Andalucía,10.66899831305272,Escala 0-10
3413.0,2.0,10.165941321410697,114,2023-07,Aragón,10.165941321410697,Escala 0-10
3413.0,3.0,12.658647204373693,101,2023-07,Asturias,12.658647204373693,Escala 0-10
3413.0,4.0,12.62048853660544,107,2023-07,Baleares,12.62048853660544,Escala 0-10
3413.0,5.0,10.695737170101992,164,2023-07,Canarias,10.695737170101992,Escala 0-10
3413.0,6.0,9.343103581883081,103,2023-07,Cantabria,9.343103581883081,Escala 0-10
3413.0,7.0,11.041621975827654,166,2023-07,Castilla-La Mancha,11.041621975827654,Escala 0-10
3413.0,8.0,11.85990056018734,226,2023-07,Castilla y León,11.85990056018734,Escala 0-10
3413.0,9.0,16.122267757579856,585,2023-07,Cataluña,16.122267757579856,Escala 0-10
3413.0,10.0,10.57516590358677,410,2023-07,C. Valenciana,10.57516590358677,Escala 0-10
3413.0,11.0,9.65911835806583,105,2023-07,Extremadura,9.65911835806583,Escala 0-10
3413.0,12.0,11.711710663691388,246,2023-07,Galicia,11.711710663691388,Escala 0-10
3413.0,13.0,9.14841272455041,558,2023-07,Madrid,9.14841272455041,Escala 0-10
3413.0,14.0,15.110419096885463,134,2023-07,Murcia,15.110419096885463,Escala 0-10
3413.0,15.0,11.60255499964885,98,2023-07,Navarra,11.60255499964885,Escala 0-10
3413.0,16.0,14.423724756288246,191,2023-07,País Vasco,14.423724756288246,Escala 0-10
3413.0,17.0,7.407814115508185,89,2023-07,La Rioja,7.407814115508185,Escala 0-10
3423.0,1.0,11.911694758643318,724,2023-10,Andalucía,11.911694758643318,Escala 0-10
3423.0,2.0,6.492929837463766,107,2023-10,Aragón,6.492929837463766,Escala 0-10
3423.0,3.0,10.144622211523673,107,2023-10,Asturias,10.144622211523673,Escala 0-10
3423.0,4.0,8.650716931525848,96,2023-10,Baleares,8.650716931525848,Escala 0-10
3423.0,5.0,13.732098998880197,154,2023-10,Canarias,13.732098998880197,Escala 0-10
3423.0,6.0,14.104689143980426,95,2023-10,Cantabria,14.104689143980426,Escala 0-10
3423.0,7.0,18.59663728520129,162,2023-10,Castilla-La Mancha,18.59663728520129,Escala 0-10
3423.0,8.0,10.768353099753343,223,2023-10,Castilla y León,10.768353099753343,Escala 0-10
3423.0,9.0,15.136179324163455,593,2023-10,Cataluña,15.136179324163455,Escala 0-10
3423.0,10.0,13.006187223979477,375,2023-10,C. Valenciana,13.006187223979477,Escala 0-10
3423.0,11.0,7.682164287256501,88,2023-10,Extremadura,7.682164287256501,Escala 0-10
3423.0,12.0,13.474272688670954,262,2023-10,Galicia,13.474272688670954,Escala 0-10
3423.0,13.0,10.037340935618637,552,2023-10,Madrid,10.037340935618637,Escala 0-10
3423.0,14.0,11.724997970003868,115,2023-10,Murcia,11.724997970003868,Escala 0-10
3423.0,15.0,14.178665073001127,98,2023-10,Navarra,14.178665073001127,Escala 0-10
3423.0,16.0,16.413223156723973,179,2023-10,País Vasco,16.413223156723973,Escala 0-10
3423.0,17.0,12.90965684525116,73,2023-10,La Rioja,12.90965684525116,Escala 0-10
3427.0,1.0,14.374232582868473,729,2023-11,Andalucía,14.374232582868473,Escala 0-10
3427.0,2.0,6.521406497332026,103,2023-11,Aragón,6.521406497332026,Escala 0-10
3427.0,3.0,13.960277122454277,113,2023-11,Asturias,13.960277122454277,Escala 0-10
3427.0,4.0,16.057468193501435,104,2023-11,Baleares,16.057468193501435,Escala 0-10
3427.0,5.0,14.163030587981225,164,2023-11,Canarias,14.163030587981225,Escala 0-10
3427.0,6.0,11.483101726261431,91,2023-11,Cantabria,11.483101726261431,Escala 0-10
3427.0,7.0,20.97439511885225,164,2023-11,Castilla-La Mancha,20.97439511885225,Escala 0-10
3427.0,8.0,14.633081380336137,217,2023-11,Castilla y León,14.633081380336137,Escala 0-10
3427.0,9.0,17.23616826296974,596,2023-11,Cataluña,17.23616826296974,Escala 0-10
3427.0,10.0,15.0060924236059,412,2023-11,C. Valenciana,15.0060924236059,Escala 0-10
3427.0,11.0,12.033958628885133,89,2023-11,Extremadura,12.033958628885133,Escala 0-10
3427.0,12.0,13.884345327037488,228,2023-11,Galicia,13.884345327037488,Escala 0-10
3427.0,13.0,10.070572996200037,551,2023-11,Madrid,10.070572996200037,Escala 0-10
3427.0,14.0,14.374674041046216,123,2023-11,Murcia,14.374674041046216,Escala 0-10
3427.0,15.0,14.152987591625374,97,2023-11,Navarra,14.152987591625374,Escala 0-10
3427.0,16.0,16.521277629328267,191,2023-11,País Vasco,16.521277629328267,Escala 0-10
3427.0,17.0,21.906267491900156,87,2023-11,La Rioja,21.906267491900156,Escala 0-10
3431.0,1.0,15.912961189709234,863,2023-12,Andalucía,15.912961189709234,Escala 0-10
3431.0,2.0,13.31615210641046,138,2023-12,Aragón,13.31615210641046,Escala 0-10
3431.0,3.0,14.830747212477556,132,2023-12,Asturias,14.830747212477556,Escala 0-10
3431.0,4.0,12.576572822982719,102,2023-12,Baleares,12.576572822982719,Escala 0-10
3431.0,5.0,19.247316796142474,172,2023-12,Canarias,19.247316796142474,Escala 0-10
3431.0,6.0,12.229371845448815,115,2023-12,Cantabria,12.229371845448815,Escala 0-10
3431.0,7.0,11.919444687529266,205,2023-12,Castilla-La Mancha,11.919444687529266,Escala 0-10
3431.0,8.0,18.15647018857812,225,2023-12,Castilla y León,18.15647018857812,Escala 0-10
3431.0,9.0,16.92565737159572,606,2023-12,Cataluña,16.92565737159572,Escala 0-10
3431.0,10.0,12.243262095442176,423,2023-12,C. Valenciana,12.243262095442176,Escala 0-10
3431.0,11.0,16.621371374029003,104,2023-12,Extremadura,16.621371374029003,Escala 0-10
3431.0,12.0,15.15817949449796,315,2023-12,Galicia,15.15817949449796,Escala 0-10
3431.0,13.0,11.876150861847213,652,2023-12,Madrid,11.876150861847213,Escala 0-10
