Periodo,AUX_IPC_ESP,AUX_IPC_AND,AUX_IPC_ARA,AUX_IPC_AST,AUX_IPC_BAL,AUX_IPC_CAN,AUX_IPC_CANT,AUX_IPC_CAT,AUX_IPC_CLM,AUX_IPC_CYL,AUX_IPC_EXT,AUX_IPC_GAL,AUX_IPC_MAD,AUX_IPC_MUR,AUX_IPC_NAV,AUX_IPC_PV,AUX_IPC_RIO,AUX_IPC_VAL,CON_OCI_ESP,CON_OCI_AND,CON_OCI_ARA,CON_OCI_AST,CON_OCI_BAL,CON_OCI_CAN,CON_OCI_CANT,CON_OCI_CAT,CON_OCI_CLM,CON_OCI_CYL,CON_OCI_EXT,CON_OCI_GAL,CON_OCI_MAD,CON_OCI_MUR,CON_OCI_NAV,CON_OCI_PV,CON_OCI_RIO,CON_OCI_VAL,EMP_SOC_ESP,EMP_SOC_AND,EMP_SOC_ARA,EMP_SOC_AST,EMP_SOC_BAL,EMP_SOC_CAN,EMP_SOC_CANT,EMP_SOC_CAT,EMP_SOC_CLM,EMP_SOC_CYL,EMP_SOC_EXT,EMP_SOC_GAL,EMP_SOC_MAD,EMP_SOC_MUR,EMP_SOC_NAV,EMP_SOC_PV,EMP_SOC_RIO,EMP_SOC_VAL,GOB_DES_ESP,GOB_DES_AND,GOB_DES_ARA,GOB_DES_AST,GOB_DES_BAL,GOB_DES_CAN,GOB_DES_CANT,GOB_DES_CAT,GOB_DES_CLM,GOB_DES_CYL,GOB_DES_EXT,GOB_DES_GAL,GOB_DES_MAD,GOB_DES_MUR,GOB_DES_NAV,GOB_DES_PV,GOB_DES_RIO,GOB_DES_VAL,INF_TRA_ESP,INF_TRA_AND,INF_TRA_ARA,INF_TRA_AST,INF_TRA_BAL,INF_TRA_CAN,INF_TRA_CANT,INF_TRA_CAT,INF_TRA_CLM,INF_TRA_CYL,INF_TRA_EXT,INF_TRA_GAL,INF_TRA_MAD,INF_TRA_MUR,INF_TRA_NAV,INF_TRA_PV,INF_TRA_RIO,INF_TRA_VAL,INV_HIP_ESP,INV_HIP_AND,INV_HIP_ARA,INV_HIP_AST,INV_HIP_BAL,INV_HIP_CAN,INV_HIP_CANT,INV_HIP_CAT,INV_HIP_CLM,INV_HIP_CYL,INV_HIP_EXT,INV_HIP_GAL,INV_HIP_MAD,INV_HIP_MUR,INV_HIP_NAV,INV_HIP_PV,INV_HIP_RIO,INV_HIP_VAL,SOC_ASO_ESP,SOC_ASO_AND,SOC_ASO_ARA,SOC_ASO_AST,SOC_ASO_BAL,SOC_ASO_CAN,SOC_ASO_CANT,SOC_ASO_CAT,SOC_ASO_CLM,SOC_ASO_CYL,SOC_ASO_EXT,SOC_ASO_GAL,SOC_ASO_MAD,SOC_ASO_MUR,SOC_ASO_NAV,SOC_ASO_PV,SOC_ASO_RIO,SOC_ASO_VAL
2018-10-01,82.654,82.214,82.469,82.873,81.713,82.918,82.662,83.232,81.686,82.083,82.425,82.15,83.605,82.938,81.967,82.115,82.395,82.406,1447255.3,158638.1,29180.3,24191.9,26626.3,37981.2,10919.0,305244.5,24667.6,42093.9,15601.2,62899.2,473714.8000000001,26311.2,15723.9,71490.20000000001,5569.5,114435.9,7723.0,1351.0,148.0,102.0,268.0,281.0,67.0,1358.0,213.0,228.0,88.0,300.0,1875.0,199.0,78.0,262.0,30.0,859.0,23.85917703778451,24.09453652547575,21.05882352941176,25.46666666666667,28.30769230769231,22.53968253968254,13.5,24.27331887201735,23.94117647058824,21.81818181818182,16.44736842105263,20.71428571428572,22.375,26.62790697674419,29.52380952380953,25.50925925925926,26.0,21.72185430463576,166873.0,20785.0,12467.0,2941.0,2339.37,5735.0,1192.06,28654.0,1894.0,6298.0,1121.0,5932.0,46666.0,2086.0,1324.91,8096.0,645.48,13176.0,41989.0,8052.0,1051.0,744.0,1033.0,1347.0,494.0,7494.0,1459.0,1678.0,637.0,1347.0,8730.0,972.0,624.0,1899.0,284.0,4061.0,732004.2,112986.9,23435.5,15545.5,21020.5,34176.8,9600.8,128894.7,28991.3,36981.0,14981.0,43227.4,113811.1,21228.3,9857.0,36898.8,5199.0,73587.3
2018-11-01,82.563,82.106,82.395,83.048,81.584,83.062,82.746,83.103,81.573,81.891,82.31,82.121,83.514,82.925,82.1,81.916,82.536,82.265,1457374.3,158361.6,29274.6,24369.4,26193.0,38128.3,11006.9,308376.6,24700.2,42202.9,15662.6,63167.8,478643.9,26545.3,15783.2,72165.79999999999,5608.6,115236.2,7969.0,1380.0,146.0,88.0,245.0,282.0,73.0,1494.0,253.0,208.0,106.0,340.0,1837.0,209.0,81.0,235.0,20.0,948.0,24.08092355973996,24.58563535911603,18.50980392156863,20.53333333333333,31.66666666666667,20.22727272727273,20.0,27.67032967032967,21.55945419103314,24.42748091603054,20.26315789473684,22.56802721088435,23.87755102040816,19.65116279069768,35.6910569105691,23.64864864864865,39.36507936507936,21.88453159041394,157737.0,20590.0,11007.0,2833.0,2148.56,5514.0,1094.83,26712.0,1802.0,6129.0,1025.0,5501.0,43773.0,1950.0,1216.84,7915.0,592.83,12863.0,41545.0,7920.0,1101.0,764.0,1247.0,1912.0,425.0,7135.0,1548.0,1636.0,552.0,1254.0,7752.0,875.0,526.0,1910.0,275.0,4626.0,732092.7,113066.1,23498.9,15505.2,18956.7,34350.6,9551.6,129159.7,29074.5,37047.7,15141.2,43143.7,114658.3,21401.0,9892.6,37258.9,5017.2,73794.2
2018-12-01,82.193,81.706,81.935,82.63,81.21,82.879,82.283,82.859,80.962,81.418,81.749,81.586,83.285,82.439,81.719,81.426,82.195,81.845,1459081.2,158811.2,29390.1,24421.5,26119.3,38069.1,10994.6,308648.7,24788.9,42176.5,15624.7,62977.3,479472.9,26670.3,15698.3,72186.7,5628.1,115494.3,6809.0,1127.0,162.0,87.0,194.0,261.0,59.0,1269.0,201.0,207.0,94.0,328.0,1505.0,184.0,31.0,256.0,33.0,791.0,22.07327971403038,21.79251074278699,22.98039215686275,26.53333333333333,26.86868686868687,15.12626262626262,22.5,24.29403202328966,19.76744186046512,27.14285714285714,18.07017543859649,20.18707482993197,21.95979899497488,21.31782945736434,27.14285714285714,20.27027027027027,31.0,21.17324561403509,145415.0,19699.0,10519.0,2578.0,2010.81,5311.0,1024.64,23196.0,1639.0,5674.0,840.0,4988.0,40506.0,1686.0,1138.83,7266.0,554.82,12039.0,29106.0,5467.0,815.0,568.0,748.0,1150.0,363.0,4390.0,991.0,1156.0,432.0,1057.0,5384.0,683.0,350.0,1750.0,207.0,3534.0,732655.8,113095.9,23521.4,15505.4,18450.7,34344.1,9543.7,129235.9,29293.1,36840.5,14952.3,43363.1,114870.8,21545.4,9898.0,37572.2,5003.5,74028.1
2019-01-01,81.142,80.485,80.953,81.307,80.418,81.799,81.224,81.808,79.74,80.486,80.634,80.354,82.466,81.247,80.721,80.436,81.049,80.823,1450298.6,157979.6,29310.3,24345.4,25891.9,37464.9,10885.9,307321.6,24543.4,41960.2,15585.8,62566.8,475934.2,26643.3,15576.5,71888.29999999999,5610.400000000001,114923.0,8995.0,1506.0,155.0,91.0,276.0,298.0,85.0,1867.0,266.0,287.0,94.0,387.0,1913.0,223.0,84.0,302.0,37.0,1105.0,22.7891156462585,22.80540208717004,24.23529411764705,24.8,27.12121212121212,21.07769423558897,24.25,24.82207697893972,20.0968992248062,25.06265664160401,20.26315789473684,21.44557823129252,22.75689223057644,21.72413793103448,24.28571428571428,19.39189189189189,30.0,19.53947368421053,151945.0,18187.0,10458.0,2695.0,2084.58,5402.0,1047.74,25767.0,1706.0,5853.0,858.0,5339.0,44292.0,1672.0,1175.21,7641.0,568.83,12300.0,49583.0,8150.0,1357.0,825.0,1208.0,1771.0,560.0,6458.0,2429.0,1711.0,764.0,1485.0,13207.0,1094.0,497.0,2444.0,367.0,5157.0,722720.3,111328.7,23221.7,15313.7,17981.5,33707.6,9357.2,127285.4,28880.3,36294.4,14468.0,42930.9,114048.7,21354.4,9745.8,37266.8,4927.1,72992.6
2019-02-01,81.34,80.73,81.151,81.527,80.415,81.845,81.325,82.036,79.946,80.604,80.721,80.511,82.715,81.396,80.981,80.793,81.272,80.937,1461811.7,159297.0,29484.1,24546.9,26194.0,37712.5,10893.3,310502.0,24636.0,42189.0,15746.6,62888.9,479597.5,26812.2,15632.6,72293.5,5654.6,115871.3,9382.0,1453.0,205.0,134.0,337.0,306.0,55.0,1650.0,324.0,261.0,122.0,390.0,2262.0,258.0,87.0,306.0,39.0,1170.0,21.32816014394962,22.67283950617284,25.37254901960784,21.35135135135135,29.83870967741936,14.40298507462687,16.75,23.00220750551876,21.57894736842105,20.90225563909775,14.3859649122807,24.64285714285714,22.04545454545455,21.03448275862069,30.26315789473684,20.78828828828829,22.16666666666666,19.94462901439645,149612.0,17347.0,10360.0,2681.0,2013.57,5335.0,1012.05,25048.0,1682.0,5777.0,959.0,5204.0,44787.0,1766.0,1135.18,7368.0,549.45,11856.0,43061.0,7310.0,1181.0,1247.0,1157.0,1672.0,527.0,6905.0,2038.0,1706.0,685.0,1459.0,8020.0,1061.0,467.0,2474.0,345.0,4705.0,725619.1,112004.2,23337.9,15256.7,18159.1,33791.8,9296.8,127839.9,28929.8,36267.7,14561.8,43022.9,114653.6,21503.8,9738.5,37311.2,4936.6,73368.1
2019-03-01,81.636,81.095,81.358,81.703,80.815,82.042,81.512,82.325,80.336,80.918,81.039,80.881,82.936,81.708,81.214,81.126,81.286,81.23,1473234.0,160534.6,29678.9,24639.6,26552.4,37916.5,11004.6,313413.5,24889.7,42385.8,15900.7,63490.7,482947.4,27073.6,15741.7,72767.0,5731.0,116712.3,9437.0,1639.0,239.0,122.0,315.0,349.0,63.0,1807.0,284.0,305.0,129.0,381.0,2095.0,190.0,92.0,309.0,68.0,1031.0,,,,,,,,,,,,,,,,,,,161632.0,19699.0,11026.0,2876.0,2176.07,5487.0,1093.72,27728.0,1803.0,6182.0,980.0,5226.0,47979.0,1814.0,1226.79,7704.0,593.79,12924.0,42410.0,8055.0,1051.0,772.0,1556.0,1628.0,502.0,6489.0,1721.0,1633.0,771.0,1434.0,8729.0,1069.0,463.0,2040.0,297.0,4134.0,732425.2,113361.0,23602.9,15329.6,18663.1,34203.0,9356.5,128627.3,29149.1,36804.7,14743.9,43351.9,115548.2,21692.3,9825.7,37379.5,4962.2,74227.8
2019-04-01,82.459,81.919,82.235,82.508,81.556,82.688,82.27,83.171,81.216,81.778,82.208,81.696,83.601,82.752,82.146,81.926,82.547,82.141,1480863.9,161469.5,29825.4,24780.5,26891.1,38038.9,11090.8,315092.4,25014.4,42537.3,15952.8,64170.9,485069.9,27319.7,15784.4,72972.2,5734.6,117281.0,8683.0,1404.0,169.0,109.0,270.0,325.0,55.0,1696.0,254.0,283.0,93.0,374.0,2138.0,199.0,67.0,250.0,30.0,953.0,,,,,,,,,,,,,,,,,,,149922.0,19184.0,10246.0,2760.0,2114.65,5287.0,1062.85,26228.0,1633.0,5511.0,886.0,5225.0,42739.0,1645.0,1192.16,6998.0,577.03,11664.0,39112.0,7977.0,1203.0,815.0,1125.0,1552.0,417.0,6029.0,1691.0,1509.0,648.0,1356.0,6932.0,807.0,653.0,1919.0,256.0,4134.0,738958.1,114916.7,23741.4,15415.2,19867.0,34121.0,9420.4,129953.3,29372.5,37063.3,14917.7,43592.4,115898.2,21922.8,9855.1,37430.3,4977.8,74917.5
2019-05-01,82.619,82.108,82.361,82.83,81.785,82.641,82.624,83.361,81.315,81.968,82.241,81.924,83.67,82.854,82.429,82.109,82.918,82.332,1487003.4,162412.2,30021.5,24791.5,27400.9,38205.0,11106.5,316281.6,25094.6,42709.5,16052.4,64428.60000000001,486125.1,27505.9,15804.3,73417.4,5728.299999999999,118045.6,8585.0,1401.0,185.0,89.0,323.0,302.0,50.0,1870.0,208.0,252.0,104.0,315.0,1889.0,242.0,60.0,285.0,48.0,951.0,21.2786152987158,20.59436274509804,18.47058823529412,13.10810810810811,24.69696969696969,13.681592039801,15.5,20.21978021978022,16.88109161793372,17.04545454545455,16.71052631578947,21.1168384879725,18.46980976013234,21.4176245210728,20.73170731707317,22.47165532879819,20.47619047619047,17.37704918032787,166846.0,21418.0,11575.0,2923.0,2366.08,5588.0,1189.22,29132.0,1823.0,6221.0,1013.0,5603.0,47066.0,1861.0,1333.91,8041.0,645.64,13487.0,48772.0,9527.0,1330.0,1007.0,1739.0,1724.0,559.0,7808.0,1997.0,2605.0,945.0,1705.0,7390.0,1177.0,564.0,2570.0,355.0,5656.0,745681.1,116386.8,23809.8,15559.5,21529.8,34139.6,9457.6,131209.4,29497.3,37132.2,15122.7,43828.7,116363.4,22179.8,9922.0,37400.1,5007.2,75532.5
2019-06-01,82.522,81.91,82.241,82.775,81.771,82.711,82.462,83.392,81.187,81.807,82.078,81.776,83.54,82.787,82.464,82.069,82.873,82.168,1495885.6,163284.6,30267.5,24786.4,27720.9,38359.3,11156.8,317313.6,25225.3,42986.8,16254.1,64644.9,490219.4,27600.9,15924.9,73383.5,5731.299999999999,119138.4,7433.0,1222.0,152.0,107.0,243.0,277.0,63.0,1383.0,204.0,213.0,93.0,286.0,1801.0,180.0,65.0,245.0,39.0,846.0,21.76642008518269,24.08225905463474,23.72549019607843,25.0,26.96969696969697,15.04,18.0,24.03776325344953,22.64705882352941,22.03007518796992,13.28947368421053,23.57388316151203,18.76974231088944,21.91570881226053,27.77777777777779,17.67123287671233,25.26315789473684,21.35722041259501,153355.0,17910.0,10514.0,2696.0,2228.96,5260.0,1120.3,26684.0,1649.0,5649.0,891.0,5155.0,44658.0,1547.0,1256.6,7556.0,608.22,12734.0,41466.0,8350.0,1224.0,697.0,1113.0,1442.0,443.0,6602.0,1522.0,2122.0,709.0,1476.0,6111.0,1131.0,569.0,2464.0,204.0,5207.0,744632.2,116532.0,23520.9,15555.0,22331.4,34410.1,9545.9,131024.8,29374.8,36966.2,15085.1,43758.6,116771.2,22135.7,9841.2,35667.2,4953.5,75550.6
2019-07-01,82.011,81.231,81.68,82.202,81.557,82.081,82.065,82.944,80.537,81.321,81.177,81.232,83.238,81.995,82.223,81.664,81.973,81.61,1497992.2,164448.9,30334.6,24841.4,28008.2,38453.5,11275.9,317612.0,25391.7,43198.8,16285.3,64869.5,489604.8000000001,27689.9,15954.1,73087.9,5780.8,119188.3,7825.0,1272.0,147.0,108.0,229.0,278.0,45.0,1510.0,200.0,220.0,71.0,281.0,1972.0,192.0,45.0,275.0,42.0,930.0,,,,,,,,,,,,,,,,,,,145841.0,17128.0,9257.0,2843.0,2529.86,5384.0,1271.54,27503.0,1429.0,5146.0,762.0,5162.0,38301.0,1321.0,1426.24,7282.0,690.33,12460.0,46519.0,8850.0,1433.0,982.0,1314.0,1805.0,520.0,7379.0,2308.0,2013.0,964.0,1902.0,6990.0,1251.0,488.0,2052.0,789.0,5386.0,744588.3,116763.5,23436.0,15505.5,22878.8,34457.0,9755.2,130945.8,29464.7,37109.8,14951.9,43995.0,116261.8,21903.7,9808.1,35608.0,5018.6,75147.5
2019-08-01,81.965,81.19,81.749,82.141,81.534,82.098,82.245,82.957,80.406,81.181,81.028,81.09,83.13,81.998,81.828,81.678,81.9,81.625,1480651.1,163024.3,30036.3,24862.2,27876.4,38246.7,11243.3,312885.5,25248.9,42931.3,16221.6,64552.8,483189.1,27440.0,15931.7,71977.0,5730.5,117270.1,5368.0,855.0,106.0,58.0,146.0,261.0,31.0,1085.0,153.0,151.0,73.0,222.0,1134.0,188.0,55.0,164.0,27.0,656.0,,,,,,,,,,,,,,,,,,,113651.0,15236.0,7240.0,2749.0,2098.45,4777.0,1054.71,19401.0,1175.0,4230.0,611.0,4600.0,26960.0,844.0,1183.03,6492.0,572.61,9496.0,28805.0,5849.0,830.0,542.0,762.0,978.0,350.0,4584.0,1080.0,1161.0,463.0,1127.0,4099.0,824.0,331.0,1648.0,349.0,3741.0,732582.3,115351.3,23085.9,15470.6,22783.5,34403.7,9662.0,126564.7,29275.0,36915.1,14873.7,43772.4,114333.7,21417.0,9832.5,34386.1,5012.1,74060.6
2019-09-01,81.965,81.355,81.715,81.819,81.398,82.304,81.896,82.754,80.534,81.322,81.141,81.067,83.272,81.918,81.784,81.641,81.777,81.505,1492187.3,163711.3,30283.2,24840.6,27916.3,38482.5,11253.6,315586.4,25237.0,42919.6,16254.1,64375.10000000001,489028.3,27622.4,15960.2,72667.9,5745.1,118333.0,5787.0,1025.0,137.0,64.0,201.0,221.0,60.0,946.0,195.0,167.0,89.0,240.0,1301.0,163.0,55.0,196.0,24.0,683.0,28.14087368777514,26.65739882607352,26.47058823529412,23.2662192393736,29.9737532808399,20.67193675889328,27.29166666666667,26.79231337767923,31.82445759368836,25.47169811320755,21.43487858719647,26.34961439588688,24.33755274261603,27.32177263969171,29.68888888888889,24.99438832772166,28.91891891891892,23.11002178649237,151462.0,18071.0,10479.0,2736.0,2303.6,5459.0,1157.82,25929.0,1653.0,5747.0,885.0,5346.0,42852.0,1597.0,1298.68,7618.0,628.59,12288.0,31506.0,5598.0,692.0,516.0,847.0,1228.0,257.0,4777.0,1323.0,1177.0,302.0,951.0,6262.0,869.0,441.0,1989.0,130.0,4077.0,734884.1,115692.9,23145.3,15456.2,22165.2,34503.4,9536.9,127564.9,29265.7,36541.5,15072.8,43573.9,115120.1,21480.2,9791.2,34921.1,5109.6,74461.3
2019-10-01,82.76,82.23,82.557,82.67,81.776,82.798,82.686,83.444,81.716,82.17,82.546,82.052,83.89,82.848,82.38,82.5,82.719,82.376,1507039.1,164679.6,30564.2,25132.1,27863.8,39031.9,11330.5,319231.1,25408.2,43426.5,16381.9,64714.9,494561.4,27825.2,16141.3,73346.6,5787.4,119612.9,8029.0,1421.0,141.0,95.0,248.0,288.0,53.0,1497.0,227.0,209.0,98.0,318.0,1871.0,213.0,79.0,253.0,38.0,960.0,,,,,,,,,,,,,,,,,,,175501.0,21094.0,13317.0,3136.0,2449.25,6287.0,1231.03,29062.0,1999.0,6575.0,1166.0,6177.0,50605.0,2169.0,1380.8,8445.0,668.33,13984.0,40538.0,8181.0,1025.0,622.0,1108.0,2063.0,436.0,6681.0,1620.0,1508.0,585.0,1285.0,6617.0,1275.0,649.0,2184.0,245.0,4376.0,745062.1,116374.9,23503.0,15588.2,21263.3,34847.6,9477.8,130463.8,29696.2,37123.7,15294.7,43900.8,116425.5,21710.6,10049.7,36828.6,5175.7,75761.8
2019-11-01,82.9,82.327,82.651,83.075,81.928,83.016,83.084,83.537,81.812,82.263,82.553,82.309,84.013,83.234,82.833,82.594,83.075,82.481,1514908.7,165558.2,30508.9,25252.4,27399.8,39200.6,11463.1,321365.1,25465.5,43399.5,16266.6,65152.3,497620.7,27911.8,16173.3,73906.4,5794.0,120501.0,7332.0,1218.0,152.0,98.0,224.0,224.0,37.0,1380.0,205.0,202.0,88.0,294.0,1865.0,160.0,51.0,243.0,26.0,843.0,23.81855402015679,20.37890424987199,19.3,23.01666666666667,25.68728522336769,16.55855855855856,18.85000000000001,23.34470989761092,21.42424242424242,20.54101221640489,13.38383838383838,21.22666666666667,20.45865633074936,19.61805555555556,20.31372549019608,17.52136752136752,22.67730496453901,21.65820642978004,159532.0,19689.0,11310.0,2896.0,2163.92,5873.0,1087.61,26857.0,1831.0,6159.0,1027.0,5533.0,45218.0,1948.0,1219.94,7988.0,590.47,13056.0,41947.0,8126.0,1064.0,693.0,966.0,1673.0,524.0,5971.0,1432.0,1788.0,736.0,1267.0,8632.0,1020.0,473.0,2054.0,297.0,5191.0,744552.5,116389.9,23584.5,15552.0,19124.9,35115.0,9538.8,130612.2,29797.0,37074.4,15281.0,43966.9,116813.0,21832.8,10170.7,37145.6,5042.8,75950.1
2019-12-01,82.84,82.139,82.568,82.955,82.001,83.229,83.06,83.612,81.711,82.205,82.293,82.193,84.005,83.016,82.753,82.368,83.055,82.398,1515041.2,165773.3,30398.1,25260.3,27188.7,38868.1,11498.9,321709.7,25557.2,43340.60000000001,16217.9,65215.2,497878.2,27969.8,16150.9,73764.2,5805.4,120553.8,7095.0,1144.0,125.0,89.0,198.0,256.0,45.0,1448.0,219.0,261.0,82.0,284.0,1543.0,213.0,45.0,263.0,25.0,847.0,,,,,,,,,,,,,,,,,,,147067.0,18814.0,10900.0,2727.0,2086.5,5615.0,1048.7,24595.0,1715.0,5823.0,854.0,5243.0,38996.0,1757.0,1176.29,7898.0,569.35,12346.0,44001.0,6734.0,964.0,718.0,917.0,2729.0,528.0,5346.0,3152.0,1379.0,606.0,1254.0,11227.0,1163.0,448.0,1899.0,173.0,4713.0,744951.3,116807.9,23637.2,15537.5,18543.2,35434.4,9531.2,130541.0,29826.5,36831.0,15173.7,43907.5,117064.9,21911.0,10169.0,37532.4,5037.3,75867.3
2020-01-01,82.032,81.324,81.757,82.034,81.332,82.724,82.123,82.78,80.87,81.367,81.466,81.312,83.241,82.211,81.707,81.545,81.91,81.622,1507274.9,164931.9,30244.5,24977.0,27458.2,38709.5,11460.5,320398.8,25477.8,43135.10000000001,16035.2,64903.3,494396.6,27888.2,16105.3,73374.5,5843.1,120117.2,8658.0,1502.0,164.0,119.0,278.0,334.0,49.0,1768.0,235.0,243.0,87.0,367.0,1906.0,232.0,68.0,285.0,37.0,966.0,26.27745533174007,25.34493874919407,24.47058823529412,27.97297297297297,29.34343434343434,21.11111111111111,22.16666666666666,25.28205128205128,26.76470588235295,24.8989898989899,20.70175438596491,22.76632302405498,23.39917695473251,22.07843137254902,22.41666666666666,19.9537037037037,28.88888888888889,22.10526315789474,154833.0,18151.0,10783.0,2882.0,2130.7,5817.0,1055.58,25823.0,1739.0,6058.0,871.0,5379.0,45470.0,1768.0,1194.8,7895.0,577.03,12273.0,56921.0,9475.0,1385.0,1957.0,2118.0,1980.0,583.0,7587.0,2032.0,2621.0,956.0,2092.0,12864.0,1353.0,968.0,2172.0,329.0,6299.0,733046.7,115176.6,23314.9,15301.0,18078.2,34704.5,9273.4,128481.2,29183.3,36316.6,14594.8,43470.9,115390.5,21579.9,9999.6,37099.8,4954.4,74569.0
2020-02-01,81.935,81.298,81.651,81.817,81.185,82.781,81.95,82.728,80.669,81.189,81.32,81.095,83.192,82.147,81.481,81.427,81.729,81.443,1518072.5,166230.5,30481.1,25002.5,27690.4,38932.2,11565.6,322486.6,25602.6,43237.1,16113.5,65348.6,498183.2,28097.2,16215.0,73925.5,5897.700000000001,121223.1,8523.0,1277.0,206.0,101.0,278.0,277.0,56.0,1710.0,274.0,254.0,103.0,360.0,1971.0,181.0,67.0,281.0,42.0,1064.0,24.4673655732161,23.9863184079602,23.13725490196078,26.35135135135135,25.25252525252525,21.08585858585858,22.75,21.84523809523809,22.8849902534113,23.86363636363636,19.29824561403509,21.70103092783505,23.17578772802653,19.6124031007752,26.5079365079365,20.15981735159817,21.83333333333333,21.14478114478115,158355.0,18262.0,10979.0,2825.0,2122.54,5622.0,1051.54,26622.0,1774.0,6152.0,950.0,5228.0,47576.0,1884.0,1190.23,7880.0,574.82,12715.0,51818.0,9348.0,2059.0,1072.0,1505.0,1390.0,585.0,9224.0,1946.0,2400.0,900.0,1630.0,9645.0,1316.0,532.0,2362.0,264.0,5600.0,735248.0,115739.5,23497.6,15301.1,18275.9,34759.7,9270.3,128463.5,29251.5,36330.0,14654.7,43621.4,115653.2,21804.8,10021.6,37118.2,4958.7,74978.0
2020-03-01,81.621,81.068,81.201,81.456,80.94,82.741,81.491,82.336,80.161,80.736,81.003,80.683,83.028,81.708,80.977,81.24,81.305,81.036,1508168.6,164826.3,30325.6,24700.1,27597.1,38353.4,11498.7,320498.7,25555.9,43072.60000000001,16072.5,65121.0,494310.9,28001.6,16261.5,73773.6,5912.5,120442.1,6779.0,1190.0,131.0,68.0,225.0,223.0,51.0,1188.0,171.0,209.0,78.0,296.0,1728.0,147.0,55.0,217.0,33.0,759.0,22.36606092857,22.61642156862745,22.90196078431373,21.89189189189189,29.18032786885247,22.54742547425474,24.66666666666666,20.71878516683702,21.43984220907297,22.95739348370928,15.93607305936073,20.65292096219931,22.11138819617623,24.73895582329316,20.3968253968254,15.31531531531531,15.23809523809524,18.3499446290144,74239.0,9222.0,5004.0,1242.0,1043.02,2978.0,516.73,12878.0,848.0,2808.0,489.0,2720.0,20820.0,886.0,584.88,3551.0,282.47,5935.0,36588.0,6819.0,1104.0,778.0,952.0,1410.0,510.0,6457.0,1456.0,1526.0,605.0,1177.0,5912.0,1018.0,480.0,1712.0,424.0,4178.0,723372.3,113588.2,23160.7,15083.0,18444.5,33992.7,9165.7,126195.9,28790.8,35954.3,14532.7,43301.0,112729.4,21456.0,9974.9,36651.0,4894.6,74001.4
2020-04-01,81.868,81.398,81.258,81.73,80.899,83.033,81.696,82.578,80.214,80.871,81.622,80.922,83.193,82.139,81.292,81.501,81.8,81.369,1470812.6,159666.2,29768.6,24045.5,26966.2,36825.8,11297.6,312924.4,25005.8,42197.9,15758.6,63412.6,482729.5,27238.9,16041.6,72446.5,5782.9,116929.3,2314.0,386.0,44.0,41.0,142.0,41.0,30.0,253.0,40.0,90.0,18.0,92.0,515.0,134.0,50.0,74.0,12.0,351.0,19.07777777777778,15.92048929663608,22.4561403508772,12.79279279279279,14.63541666666666,15.2415458937198,16.0,17.55072463768116,16.94915254237288,12.55639097744361,16.71111111111111,15.17948717948718,16.23890234059725,14.98039215686275,10.93023255813953,14.76510067114094,18.41269841269841,14.91169977924945,12687.0,1632.0,918.0,402.0,144.92,675.0,71.8,1836.0,143.0,338.0,88.0,535.0,3677.0,108.0,81.27,656.0,39.25,1004.0,32516.0,7129.0,754.0,636.0,902.0,1037.0,299.0,5625.0,856.0,1268.0,424.0,1185.0,5295.0,934.0,298.0,1675.0,265.0,3897.0,698806.6,108482.9,22296.8,14740.3,18259.7,31734.3,9001.0,122098.1,27840.9,35022.8,14123.7,42357.2,109135.3,20674.8,9694.7,35744.6,4766.7,71450.0
2020-05-01,81.863,81.433,81.311,81.791,81.004,83.007,81.735,82.551,80.141,80.854,81.557,80.975,83.075,82.112,81.381,81.536,81.968,81.428,1466394.0,159287.0,29709.4,23986.0,26839.1,36748.4,11274.4,311626.8,25027.4,42183.9,15881.5,63315.10000000001,480635.6,27262.5,16026.4,72187.6,5799.799999999999,116848.1,3792.0,652.0,52.0,45.0,127.0,81.0,28.0,612.0,97.0,98.0,54.0,143.0,997.0,121.0,20.0,128.0,26.0,508.0,20.56140350877193,17.15529753265602,19.96825396825397,18.87755102040816,14.6031746031746,16.11439842209073,18.22695035460993,16.55251141552511,16.30792227204783,18.39430894308943,14.21768707482993,19.0633608815427,16.50579150579151,16.05504587155963,16.96428571428572,15.62724014336918,19.74358974358974,17.6385336743393,27903.0,3524.0,2351.0,558.0,403.64,1337.0,199.97,4467.0,294.0,711.0,179.0,1200.0,7018.0,280.0,226.34,1700.0,109.31,2404.0,34877.0,6349.0,972.0,497.0,1039.0,1643.0,477.0,5319.0,1005.0,1368.0,460.0,1484.0,6905.0,673.0,355.0,1763.0,192.0,4160.0,703549.4,110314.0,22306.7,14829.2,18988.0,32185.4,9038.2,121731.8,28050.8,34968.6,14275.0,42488.2,109795.9,20906.0,9701.6,35542.3,4792.7,72292.8
